 ,Area,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
81,5,624.300,104.100,7.071,3.144,2.025,161.565,3.606,623,103,146.310,2.000
82,5,544.300,113.900,7.071,3.144,2.025,18.435,3.606,543,115,33.690,2.000
83,5,107.300,167.100,7.071,3.144,2.025,161.565,3.606,106,166,146.310,2.000
84,5,135.900,183.700,7.657,3.144,2.025,108.435,3.606,135,182,123.690,2.000
85,5,1142.500,206.500,8.485,2.523,2.523,0.000,3.162,1142,205,108.435,2.828
86,5,777.100,267.300,7.657,3.144,2.025,108.435,3.606,776,266,123.690,2.000
87,5,896.900,314.300,7.657,3.144,2.025,71.565,3.606,896,316,56.310,2.000
88,5,1342.100,382.700,7.657,3.144,2.025,71.565,3.606,1341,384,56.310,2.000
89,5,582.100,383.300,7.657,3.144,2.025,108.435,3.606,581,382,123.690,2.000
90,5,1088.100,398.700,7.657,3.144,2.025,71.565,3.606,1087,400,56.310,2.000
91,5,4.900,522.300,7.657,3.144,2.025,71.565,3.606,4,524,56.310,2.000
92,5,282.900,523.700,7.657,3.144,2.025,108.435,3.606,282,522,123.690,2.000
93,5,822.100,538.300,7.657,3.144,2.025,108.435,3.606,821,537,123.690,2.000
94,5,196.900,549.300,7.657,3.144,2.025,71.565,3.606,196,551,56.310,2.000
95,5,196.300,697.900,7.071,3.144,2.025,18.435,3.606,195,699,33.690,2.000
96,5,38.500,720.500,8.485,2.523,2.523,0.000,3.162,38,719,108.435,2.828
97,5,420.900,738.700,7.657,3.144,2.025,108.435,3.606,420,737,123.690,2.000
98,5,593.500,756.500,8.485,2.523,2.523,0.000,3.162,593,755,108.435,2.828
99,5,1016.500,768.500,8.485,2.523,2.523,0.000,3.162,1016,767,108.435,2.828
100,5,896.300,777.900,7.071,3.144,2.025,18.435,3.606,895,779,33.690,2.000
101,5,235.500,780.500,8.485,2.523,2.523,0.000,3.162,235,779,108.435,2.828
102,5,1135.700,852.900,7.657,3.144,2.025,161.565,3.606,1134,852,146.310,2.000
103,6,708.500,40.000,7.657,3.385,2.257,0.000,3.606,707,39,146.310,2.000
104,6,1173.333,100.667,8.485,3.140,2.433,45.000,3.606,1172,102,33.690,2.828
105,6,567.500,121.000,7.657,3.385,2.257,0.000,3.606,566,120,146.310,2.000
106,6,731.333,213.333,8.485,3.140,2.433,135.000,3.606,730,212,123.690,2.828
107,6,1321.000,248.500,7.657,3.385,2.257,90.000,3.606,1320,247,123.690,2.000
108,6,756.167,267.000,9.657,3.718,2.055,90.000,4.123,756,265,104.036,2.000
109,6,1015.000,294.500,7.657,3.385,2.257,90.000,3.606,1014,293,123.690,2.000
110,6,457.500,499.000,7.657,3.385,2.257,0.000,3.606,456,498,146.310,2.000
111,6,983.333,522.833,9.071,2.930,2.607,116.565,3.606,983,521,123.690,3.000
112,6,135.000,549.500,7.657,3.385,2.257,90.000,3.606,134,548,123.690,2.000
113,6,477.500,590.000,7.657,3.385,2.257,0.000,3.606,476,589,146.310,2.000
114,6,733.500,601.000,7.657,3.385,2.257,0.000,3.606,732,600,146.310,2.000
115,6,475.333,684.167,9.071,2.930,2.607,63.435,3.606,474,683,123.690,3.000
116,6,207.500,703.000,7.657,3.385,2.257,0.000,3.606,206,702,146.310,2.000
117,6,782.500,889.167,10.485,3.416,2.236,90.000,4.123,782,887,104.036,3.000
118,6,636.500,924.000,7.657,3.385,2.257,0.000,3.606,635,923,146.310,2.000
119,6,964.000,933.000,9.071,3.988,1.916,161.565,4.472,962,932,153.435,2.000
120,6,352.500,956.000,7.657,3.385,2.257,0.000,3.606,351,955,146.310,2.000
121,6,1329.500,1019.000,7.657,3.385,2.257,0.000,3.606,1328,1018,146.310,2.000
122,6,934.500,1024.000,7.657,3.385,2.257,0.000,3.606,933,1023,146.310,2.000
123,7,254.500,7.214,9.071,3.086,2.888,0.000,3.606,253,6,123.690,3.000
124,7,846.500,31.214,9.071,3.086,2.888,0.000,3.606,845,30,123.690,3.000
125,7,939.214,32.500,8.485,3.086,2.888,90.000,3.606,938,31,123.690,3.000
126,7,862.500,42.929,10.485,3.690,2.416,123.401,4.472,861,41,116.565,3.000
127,7,338.786,48.500,9.071,3.086,2.888,90.000,3.606,338,47,123.690,3.000
128,7,988.786,76.500,9.071,3.086,2.888,90.000,3.606,988,75,123.690,3.000
129,7,786.786,133.500,9.071,3.086,2.888,90.000,3.606,786,132,123.690,3.000
130,7,741.500,177.214,9.071,3.086,2.888,0.000,3.606,740,176,123.690,3.000
131,7,224.214,198.500,8.485,3.086,2.888,90.000,3.606,223,197,123.690,3.000
132,7,346.500,229.786,9.071,3.086,2.888,0.000,3.606,346,228,123.690,3.000
133,7,413.500,264.786,9.071,3.086,2.888,0.000,3.606,413,263,123.690,3.000
134,7,454.071,264.214,9.899,3.855,2.312,149.036,4.472,452,263,153.435,2.828
135,7,1162.500,308.786,9.071,3.086,2.888,0.000,3.606,1162,307,123.690,3.000
136,7,534.500,319.786,9.071,3.086,2.888,0.000,3.606,534,318,123.690,3.000
137,7,123.500,322.786,9.071,3.086,2.888,0.000,3.606,123,321,123.690,3.000
138,7,652.786,330.500,9.071,3.086,2.888,90.000,3.606,652,329,123.690,3.000
139,7,487.214,331.500,8.485,3.086,2.888,90.000,3.606,486,330,123.690,3.000
140,7,446.214,344.500,8.485,3.086,2.888,90.000,3.606,445,343,123.690,3.000
141,7,209.500,363.786,9.071,3.086,2.888,0.000,3.606,209,362,123.690,3.000
142,7,838.214,411.500,8.485,3.086,2.888,90.000,3.606,837,410,123.690,3.000
143,7,1047.786,423.500,9.071,3.086,2.888,90.000,3.606,1047,422,123.690,3.000
144,7,465.071,436.214,9.657,4.154,2.146,81.650,4.472,464,438,63.435,2.000
145,7,616.214,486.500,8.485,3.086,2.888,90.000,3.606,615,485,123.690,3.000
146,7,484.786,489.500,9.071,3.086,2.888,90.000,3.606,484,488,123.690,3.000
147,7,1270.214,490.500,8.485,3.086,2.888,90.000,3.606,1269,489,123.690,3.000
148,7,801.500,549.214,9.071,3.086,2.888,0.000,3.606,800,548,123.690,3.000
149,7,932.500,553.214,9.071,3.086,2.888,0.000,3.606,931,552,123.690,3.000
150,7,1024.214,580.500,8.485,3.086,2.888,90.000,3.606,1023,579,123.690,3.000
151,7,679.500,582.214,9.071,3.086,2.888,0.000,3.606,678,581,123.690,3.000
152,7,1073.500,583.214,9.071,3.086,2.888,0.000,3.606,1072,582,123.690,3.000
153,7,12.500,589.214,9.071,3.086,2.888,0.000,3.606,11,588,123.690,3.000
154,7,300.500,601.214,9.071,3.086,2.888,0.000,3.606,299,600,123.690,3.000
155,7,1096.500,619.786,9.071,3.086,2.888,0.000,3.606,1096,618,123.690,3.000
156,7,189.786,622.357,9.071,3.507,2.542,120.473,4.243,188,621,135.000,3.000
157,7,74.500,634.214,9.071,3.086,2.888,0.000,3.606,73,633,123.690,3.000
158,7,930.214,645.500,8.485,3.086,2.888,90.000,3.606,929,644,123.690,3.000
159,7,230.786,761.500,9.071,3.086,2.888,90.000,3.606,230,760,123.690,3.000
160,7,108.786,801.500,9.071,3.086,2.888,90.000,3.606,108,800,123.690,3.000
161,7,429.500,812.214,9.071,3.086,2.888,0.000,3.606,428,811,123.690,3.000
162,7,337.786,816.500,9.071,3.086,2.888,90.000,3.606,337,815,123.690,3.000
163,7,702.786,866.500,9.071,3.086,2.888,90.000,3.606,702,865,123.690,3.000
164,7,1095.786,894.500,9.071,3.086,2.888,90.000,3.606,1095,893,123.690,3.000
165,7,1150.786,911.357,9.071,3.507,2.542,120.473,4.243,1149,910,135.000,3.000
166,7,200.500,950.786,9.071,3.086,2.888,0.000,3.606,200,949,123.690,3.000
167,8,885.000,14.000,11.314,3.192,3.192,0.000,4.472,883,13,153.435,3.578
168,8,222.000,110.500,9.899,3.489,2.919,0.000,4.123,220,110,165.964,3.000
169,8,332.625,125.375,9.071,3.538,2.879,135.000,4.243,331,124,135.000,3.000
170,8,1316.375,212.625,9.071,3.538,2.879,135.000,4.243,1315,211,135.000,3.000
171,8,579.375,276.375,9.071,3.538,2.879,45.000,4.243,578,278,45.000,3.000
172,8,833.000,375.625,10.485,3.651,2.790,145.278,4.472,831,375,153.435,3.000
173,8,1130.375,406.625,9.071,3.538,2.879,135.000,4.243,1129,405,135.000,3.000
174,8,1121.375,540.625,9.071,3.538,2.879,135.000,4.243,1120,539,135.000,3.000
175,8,1225.500,543.000,10.485,3.489,2.919,90.000,4.123,1225,541,104.036,3.000
176,8,712.625,592.375,9.071,3.538,2.879,135.000,4.243,711,591,135.000,3.000
177,8,1313.500,613.000,10.485,3.489,2.919,90.000,4.123,1313,611,104.036,3.000
178,8,154.500,625.000,10.485,3.489,2.919,90.000,4.123,154,623,104.036,3.000
179,8,1050.625,625.625,9.071,3.538,2.879,45.000,4.243,1049,627,45.000,3.000
180,8,1163.375,711.375,9.071,3.538,2.879,45.000,4.243,1162,713,45.000,3.000
181,8,847.375,839.000,10.485,3.651,2.790,124.722,4.472,846,837,116.565,3.000
182,8,1265.125,880.750,9.899,4.044,2.519,160.670,4.472,1263,880,153.435,3.000
183,8,508.000,883.750,11.899,3.985,2.556,127.982,5.000,507,882,126.870,3.479
184,8,143.375,905.375,9.071,3.538,2.879,45.000,4.243,142,907,45.000,3.000
185,8,1176.375,907.375,9.071,3.538,2.879,45.000,4.243,1175,909,45.000,3.000
186,8,161.375,947.625,9.071,3.538,2.879,135.000,4.243,160,946,135.000,3.000
187,8,1361.625,960.625,9.071,3.538,2.879,45.000,4.243,1360,962,45.000,3.000
188,9,885.500,24.500,9.657,3.385,3.385,0.000,4.243,884,23,135.000,3.000
189,9,1116.389,30.833,10.485,3.919,2.924,110.301,4.472,1115,29,116.565,3.000
190,9,303.611,82.167,10.485,3.919,2.924,110.301,4.472,303,80,116.565,3.000
191,9,739.500,154.500,9.657,3.385,3.385,0.000,4.243,738,153,135.000,3.000
192,9,1374.500,170.833,10.485,4.204,2.726,125.783,5.000,1373,169,126.870,3.000
193,9,969.500,181.500,9.657,3.385,3.385,0.000,4.243,968,180,135.000,3.000
194,9,402.611,297.167,10.485,3.919,2.924,110.301,4.472,402,295,116.565,3.000
195,9,1189.389,297.833,10.485,3.919,2.924,110.301,4.472,1188,296,116.565,3.000
196,9,581.389,363.833,10.485,3.919,2.924,110.301,4.472,580,362,116.565,3.000
197,9,796.611,415.167,10.485,3.919,2.924,110.301,4.472,796,413,116.565,3.000
198,9,364.833,450.389,9.899,3.919,2.924,159.699,4.472,363,449,153.435,3.000
199,9,629.500,458.500,9.657,3.385,3.385,0.000,4.243,628,457,135.000,3.000
200,9,989.944,485.167,11.314,3.990,2.872,124.573,4.472,989,483,116.565,3.536
201,9,263.611,532.389,11.071,3.923,2.921,78.019,4.472,263,530,116.565,3.000
202,9,1025.500,544.500,9.657,3.385,3.385,0.000,4.243,1024,543,135.000,3.000
203,9,320.500,565.500,9.657,3.385,3.385,0.000,4.243,319,564,135.000,3.000
204,9,5.833,566.389,9.899,3.919,2.924,159.699,4.472,4,565,153.435,3.000
205,9,1093.500,585.500,9.657,3.385,3.385,0.000,4.243,1092,584,135.000,3.000
206,9,1075.500,593.500,9.657,3.385,3.385,0.000,4.243,1074,592,135.000,3.000
207,9,850.056,662.167,11.314,3.990,2.872,55.427,4.472,848,663,26.565,3.536
208,9,1175.167,703.611,10.485,3.919,2.924,159.699,4.472,1173,703,153.435,3.000
209,9,1005.389,764.056,10.485,4.563,2.511,116.565,5.000,1004,762,126.870,3.000
210,9,1231.833,785.389,9.899,3.919,2.924,159.699,4.472,1230,784,153.435,3.000
211,9,693.833,790.389,9.899,3.919,2.924,159.699,4.472,692,789,153.435,3.000
212,9,638.500,833.500,9.657,3.385,3.385,0.000,4.243,637,832,135.000,3.000
213,9,649.500,905.500,9.657,3.385,3.385,0.000,4.243,648,904,135.000,3.000
214,9,49.833,970.389,9.899,3.919,2.924,159.699,4.472,48,969,153.435,3.000
215,9,630.167,992.611,10.485,3.919,2.924,159.699,4.472,628,992,153.435,3.000
216,10,1134.000,94.000,11.314,4.093,3.111,161.565,4.472,1133,92,116.565,3.578
217,10,1191.700,152.100,11.314,4.495,2.833,40.935,5.000,1190,154,36.870,3.536
218,10,1027.000,153.700,10.485,4.198,3.033,180.000,4.472,1025,153,153.435,3.000
219,10,995.700,506.500,10.485,3.966,3.210,0.000,4.472,994,505,153.435,3.000
220,10,207.500,521.300,11.071,3.966,3.210,90.000,4.472,207,519,116.565,3.000
221,10,266.300,522.500,11.899,5.306,2.399,154.330,5.831,264,521,149.036,3.000
222,10,888.500,539.300,11.071,3.966,3.210,90.000,4.472,888,537,116.565,3.000
223,10,536.700,575.000,10.485,4.111,3.097,90.000,4.472,536,573,116.565,3.000
224,10,895.700,645.000,10.485,4.111,3.097,90.000,4.472,895,643,116.565,3.000
225,10,1235.000,670.000,11.314,4.093,3.111,18.435,4.472,1233,669,153.435,3.578
226,10,107.000,678.000,11.314,4.093,3.111,71.565,4.472,106,676,116.565,3.578
227,10,758.800,754.200,11.314,3.975,3.203,135.000,4.472,758,752,116.565,3.536
228,10,9.300,778.000,10.485,4.111,3.097,90.000,4.472,8,776,116.565,3.000
229,10,1296.500,805.300,11.071,3.966,3.210,90.000,4.472,1296,803,116.565,3.000
230,10,477.300,811.500,11.071,3.966,3.210,0.000,4.472,475,811,153.435,3.000
231,10,858.200,819.800,11.314,3.975,3.203,135.000,4.472,857,818,116.565,3.536
232,10,1343.300,823.500,11.071,3.966,3.210,0.000,4.472,1341,823,153.435,3.000
233,10,680.000,938.300,10.485,4.111,3.097,2.596E-14,4.472,678,937,153.435,3.000
234,10,92.700,958.500,10.485,3.966,3.210,0.000,4.472,91,957,153.435,3.000
235,11,1043.136,39.409,11.071,4.384,3.195,164.929,5.000,1041,38,143.130,3.000
236,11,1039.136,56.864,11.899,4.506,3.108,59.714,5.000,1037,58,36.870,3.578
237,11,1098.045,162.136,11.314,3.994,3.507,18.435,4.472,1096,161,153.435,4.000
238,11,693.227,191.773,11.899,4.337,3.229,45.000,5.000,691,193,36.870,4.000
239,11,675.591,199.864,11.071,4.384,3.195,105.071,5.000,674,198,126.870,3.000
240,11,724.682,289.318,11.899,3.807,3.678,135.000,4.472,724,287,116.565,4.000
241,11,1257.409,302.136,11.071,4.384,3.195,105.071,5.000,1256,300,126.870,3.000
242,11,310.682,381.318,11.899,3.807,3.678,135.000,4.472,310,379,116.565,4.000
243,11,703.591,384.864,11.071,4.384,3.195,105.071,5.000,702,383,126.870,3.000
244,11,842.682,449.955,11.314,4.507,3.107,48.972,5.000,841,452,36.870,3.536
245,11,228.591,461.136,11.071,4.384,3.195,74.929,5.000,227,463,53.130,3.000
246,11,825.136,460.591,11.071,4.384,3.195,15.071,5.000,823,462,36.870,3.000
247,11,381.955,517.318,11.899,4.507,3.107,138.972,5.000,381,515,126.870,3.536
248,11,1343.136,593.591,11.071,4.384,3.195,15.071,5.000,1341,595,36.870,3.000
249,11,937.864,641.591,11.071,4.384,3.195,164.929,5.000,936,640,143.130,3.000
250,11,826.409,647.136,11.071,4.384,3.195,105.071,5.000,825,645,126.870,3.000
251,11,522.864,686.591,11.071,4.384,3.195,164.929,5.000,521,685,143.130,3.000
252,11,604.864,732.591,11.071,4.384,3.195,164.929,5.000,603,731,143.130,3.000
253,11,602.864,825.591,11.071,4.384,3.195,164.929,5.000,601,824,143.130,3.000
254,11,980.864,839.045,11.314,3.994,3.507,108.435,4.472,980,837,116.565,4.000
255,11,609.864,847.409,11.071,4.384,3.195,15.071,5.000,608,849,36.870,3.000
256,11,283.864,901.045,11.314,3.994,3.507,108.435,4.472,283,899,116.565,4.000
257,11,1072.591,904.136,11.071,4.384,3.195,74.929,5.000,1071,906,53.130,3.000
258,11,355.864,919.864,11.899,4.506,3.108,120.286,5.000,354,918,126.870,3.578
259,11,1197.136,954.409,11.071,4.384,3.195,164.929,5.000,1195,953,143.130,3.000
260,11,1377.864,979.591,11.071,4.384,3.195,164.929,5.000,1376,978,143.130,3.000
261,11,1164.955,1013.864,11.314,3.994,3.507,18.435,4.472,1163,1013,153.435,4.000
262,11,746.864,1032.136,11.899,4.506,3.108,30.286,5.000,745,1034,36.870,3.578
263,12,335.167,10.250,11.899,4.164,3.669,160.195,5.000,333,9,143.130,4.000
264,12,1006.000,67.000,11.314,3.909,3.909,0.000,4.472,1005,65,116.565,4.000
265,12,442.167,93.417,12.485,4.314,3.542,34.722,5.000,440,95,36.870,4.000
266,12,481.167,109.750,11.899,4.164,3.669,19.805,5.000,479,111,36.870,4.000
267,12,805.167,162.750,11.899,4.164,3.669,19.805,5.000,803,164,36.870,4.000
268,12,1232.000,246.000,11.314,3.909,3.909,0.000,4.472,1231,244,116.565,4.000
269,12,1184.833,263.000,11.314,4.424,3.454,142.762,5.000,1183,261,126.870,4.000
270,12,1008.750,280.833,11.899,4.164,3.669,109.805,5.000,1007,279,126.870,4.000
271,12,1264.250,329.083,11.899,4.424,3.453,122.067,5.000,1263,327,126.870,4.000
272,12,940.167,375.250,11.899,4.164,3.669,160.195,5.000,938,374,143.130,4.000
273,12,590.500,378.667,12.728,4.257,3.589,0.000,5.099,588,378,168.690,4.000
274,12,1139.167,416.750,11.899,4.164,3.669,19.805,5.000,1137,418,36.870,4.000
275,12,650.000,451.000,11.314,3.909,3.909,0.000,4.472,649,449,116.565,4.000
276,12,962.167,465.750,11.899,4.164,3.669,19.805,5.000,960,467,36.870,4.000
277,12,20.000,474.000,11.314,3.909,3.909,0.000,4.472,19,472,116.565,4.000
278,12,561.167,500.583,12.485,4.314,3.542,145.278,5.000,559,499,126.870,4.000
279,12,1307.833,534.250,11.899,4.164,3.669,19.805,5.000,1306,536,36.870,4.000
280,12,428.250,549.833,11.899,4.164,3.669,70.195,5.000,427,552,53.130,4.000
281,12,74.000,555.000,11.314,3.909,3.909,0.000,4.472,73,553,116.565,4.000
282,12,341.750,563.000,12.485,4.756,3.212,121.088,5.657,340,561,135.000,3.795
283,12,968.833,567.750,11.899,4.164,3.669,160.195,5.000,967,566,143.130,4.000
284,12,552.750,630.917,11.899,4.424,3.453,122.067,5.000,551,629,126.870,4.000
285,12,349.167,640.583,12.485,4.314,3.542,145.278,5.000,347,639,126.870,4.000
286,12,222.000,652.500,11.657,4.514,3.385,0.000,5.000,220,651,143.130,3.000
287,12,177.000,678.000,11.314,3.909,3.909,0.000,4.472,176,676,116.565,4.000
288,12,242.333,697.500,12.485,4.992,3.061,19.805,5.831,240,699,30.964,3.000
289,12,643.000,725.750,13.899,5.361,2.850,171.690,6.325,640,725,161.565,3.000
290,12,1352.833,727.250,11.899,4.164,3.669,19.805,5.000,1351,729,36.870,4.000
291,12,1128.167,728.750,11.899,4.164,3.669,19.805,5.000,1126,730,36.870,4.000
292,12,594.000,806.000,11.314,3.909,3.909,0.000,4.472,593,804,116.565,4.000
293,12,470.000,838.000,11.314,3.909,3.909,0.000,4.472,469,836,116.565,4.000
294,12,76.750,849.250,13.071,5.528,2.764,168.690,5.831,74,848,149.036,3.000
295,12,500.750,899.917,11.899,4.424,3.453,122.067,5.000,499,898,126.870,4.000
296,12,728.167,908.583,12.485,4.314,3.542,145.278,5.000,726,907,126.870,4.000
297,12,933.667,924.833,13.314,4.812,3.175,115.536,5.385,933,922,111.801,3.883
298,12,1208.167,925.250,11.899,4.164,3.669,160.195,5.000,1206,924,143.130,4.000
299,12,1185.583,1004.167,11.899,4.314,3.542,124.722,5.000,1184,1002,126.870,4.000
300,12,156.167,1028.750,11.899,4.164,3.669,19.805,5.000,154,1030,36.870,4.000
301,13,880.885,56.115,11.899,4.380,3.779,45.000,5.000,879,58,36.870,4.000
302,13,1342.885,95.038,12.485,4.899,3.378,129.265,5.657,1341,93,135.000,4.000
303,13,252.962,129.346,12.485,4.359,3.797,166.224,5.000,252,127,126.870,4.000
304,13,828.346,136.500,12.485,5.181,3.195,90.000,5.385,827,134,111.801,3.000
305,13,815.808,198.577,13.314,4.905,3.375,134.613,5.831,814,196,120.964,4.000
306,13,561.269,271.192,13.314,5.926,2.793,148.756,6.403,559,269,141.340,3.578
307,13,31.885,287.885,11.899,4.380,3.779,135.000,5.000,30,286,126.870,4.000
308,13,1158.500,340.192,13.071,5.067,3.267,90.000,5.385,1157,338,111.801,3.000
309,13,1304.038,364.654,12.485,4.359,3.797,166.224,5.000,1302,363,126.870,4.000
310,13,944.654,385.731,13.314,4.660,3.552,168.690,5.385,942,385,158.199,4.000
311,13,276.731,435.731,13.314,4.849,3.414,160.206,5.385,274,435,158.199,4.000
