 ,Area,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
30,11,494.045,333.864,11.314,3.994,3.507,161.565,4.472,493,332,116.565,4.000
31,12,355.750,900.167,11.899,4.164,3.669,70.195,5.000,354,902,53.130,4.000
32,12,1370.000,931.167,11.899,4.424,3.454,52.762,5.000,1368,933,36.870,4.000
33,13,415.115,113.885,11.899,4.380,3.779,45.000,5.000,413,115,36.870,4.000
34,13,1224.962,491.346,12.485,4.359,3.797,166.224,5.000,1224,489,126.870,4.000
35,13,924.962,891.654,12.485,4.359,3.797,13.776,5.000,923,890,143.130,4.000
36,13,589.346,957.577,14.485,5.545,2.985,93.102,5.831,588,955,120.964,3.000
37,14,1032.214,91.000,12.485,4.264,4.181,90.000,5.000,1031,89,126.870,4.000
38,14,460.000,629.214,12.485,4.477,3.981,180.000,5.000,459,627,126.870,4.000
39,15,211.100,622.900,13.071,4.659,4.099,135.000,5.657,209,621,135.000,4.000
40,16,1249.188,229.312,13.899,5.130,3.971,85.163,5.831,1248,232,59.036,4.000
41,16,895.250,769.375,14.728,5.023,4.056,35.072,5.831,894,772,59.036,4.472
42,16,360.250,932.750,15.314,5.538,3.679,16.003,6.325,357,933,18.435,4.000
43,17,295.794,368.324,15.556,6.311,3.430,30.964,6.708,293,370,26.565,4.025
44,18,558.389,342.444,14.728,5.368,4.269,38.474,5.831,556,344,30.964,4.919
45,18,623.389,529.222,14.728,5.088,4.504,25.406,5.831,621,531,30.964,4.950
46,18,329.778,854.611,14.728,5.088,4.504,64.594,5.831,328,857,59.036,4.950
47,18,1333.500,927.000,14.485,5.587,4.102,23.109,6.403,1331,929,38.660,4.000
48,19,77.289,549.500,15.314,5.207,4.646,90.000,5.831,76,547,120.964,5.000
49,19,1361.500,691.500,15.314,5.341,4.529,63.435,5.831,1360,689,120.964,4.919
50,20,625.450,846.250,15.314,5.713,4.457,42.920,6.403,623,848,38.660,4.950
51,21,515.071,31.881,15.899,6.279,4.258,82.798,6.708,514,35,63.435,4.000
52,21,99.929,273.881,15.899,6.279,4.258,97.202,6.708,98,271,116.565,4.000
53,22,289.591,309.591,15.899,5.554,5.043,134.999,6.403,288,307,128.660,5.000
54,22,423.364,475.500,16.728,5.585,5.016,0.000,6.325,420,475,161.565,5.000
55,22,880.273,479.682,16.728,5.979,4.685,62.593,6.708,879,483,63.435,5.000
56,24,247.750,681.500,18.142,7.196,4.246,74.196,7.616,246,685,66.801,4.851
57,24,138.000,890.333,17.314,6.224,4.910,0.000,6.708,135,889,153.435,5.000
58,26,1373.923,410.808,18.728,7.133,4.641,131.990,7.810,1371,408,129.806,5.367
59,27,24.204,776.981,18.728,7.121,4.828,134.333,7.810,22,774,129.806,5.657
60,28,1102.893,274.679,18.728,6.387,5.582,21.748,7.211,1100,277,33.690,6.000
61,28,591.321,748.286,18.728,7.192,4.957,77.849,7.616,590,752,66.801,5.000
62,29,646.914,153.948,19.314,6.394,5.774,105.410,7.211,645,151,123.690,6.000
63,30,496.867,179.867,18.728,6.529,5.850,45.001,7.211,494,182,33.690,6.000
64,31,103.145,613.984,20.142,6.744,5.853,117.927,7.616,101,611,113.199,6.000
65,32,496.500,71.844,20.142,6.630,6.145,0.000,7.280,493,71,164.055,6.000
66,32,1286.000,245.000,19.314,6.383,6.383,0.000,7.211,1284,242,123.690,6.000
67,32,1362.344,426.781,20.728,7.244,5.624,21.296,8.062,1359,429,29.745,6.000
68,37,689.500,165.284,21.556,7.473,6.304,130.315,8.062,687,162,119.745,6.934
69,38,709.053,187.211,22.971,8.166,5.925,56.475,9.220,706,191,49.399,6.708
70,38,363.579,376.816,22.142,8.366,5.783,40.936,9.220,360,380,40.601,6.364
71,38,1258.316,500.447,22.142,7.717,6.270,48.616,8.602,1256,504,54.462,7.000
72,38,1181.737,540.737,21.556,7.287,6.640,177.743,8.062,1178,539,150.255,7.000
73,38,620.421,551.553,21.556,7.146,6.771,33.690,8.062,617,554,29.745,7.000
74,38,897.500,876.000,21.314,7.488,6.462,0.000,8.062,894,874,150.255,6.000
75,38,279.579,899.553,22.142,7.764,6.232,123.050,8.602,277,896,125.538,6.708
76,39,439.551,1031.936,21.799,7.761,6.398,120.361,8.544,438,1028,110.556,7.000
77,41,765.646,645.695,22.971,7.874,6.630,21.500,8.602,762,648,35.538,7.000
78,42,1100.405,457.881,24.385,9.283,5.761,39.048,10.000,1096,460,36.870,6.364
79,42,471.405,945.595,24.385,8.882,6.021,111.622,9.487,469,941,108.435,6.668
80,42,778.405,1004.024,22.971,8.530,6.269,53.690,9.220,775,1007,40.601,7.000
81,43,755.523,565.221,22.971,8.537,6.413,57.092,9.220,752,568,40.601,7.000
82,44,135.841,966.500,24.385,8.134,6.888,119.284,8.944,133,963,116.565,7.488
83,46,954.022,295.674,24.142,8.166,7.173,14.948,8.944,950,298,26.565,7.000
84,47,690.011,53.479,24.385,8.359,7.159,39.460,9.220,686,56,40.601,7.778
85,47,110.160,54.394,25.213,9.650,6.201,159.404,10.440,105,53,163.301,6.708
86,47,238.074,134.181,24.385,7.874,7.600,113.314,8.602,235,131,125.538,8.000
87,48,630.000,464.792,24.971,7.849,7.787,180.000,8.602,628,461,125.538,8.000
88,48,1108.958,704.792,25.799,9.584,6.377,54.971,10.296,1106,709,60.945,7.071
89,49,874.622,27.724,24.971,8.981,6.947,21.294,9.849,870,30,23.962,7.000
90,49,413.786,285.806,25.799,9.017,6.919,118.879,9.849,412,281,113.962,7.603
91,49,218.051,349.276,24.971,8.065,7.736,130.752,9.220,215,346,130.601,8.000
92,49,159.071,598.071,25.799,8.632,7.227,174.345,9.849,155,596,156.038,7.906
93,49,6.255,786.990,25.799,9.697,6.434,116.238,10.440,4,782,106.699,7.000
94,49,208.316,1013.969,25.556,8.340,7.480,33.283,9.220,205,1017,40.601,8.000
95,50,1312.160,274.420,25.556,9.125,6.977,26.044,10.000,1308,277,36.870,7.000
96,50,487.880,773.920,29.799,12.249,5.197,62.221,12.530,484,779,61.390,5.814
97,50,1320.320,918.920,25.556,8.356,7.619,102.045,9.434,1317,915,122.005,8.000
98,51,347.657,706.520,25.556,8.971,7.239,172.448,9.849,343,705,156.038,7.000
99,52,1196.212,445.788,25.556,8.224,8.050,45.000,9.220,1193,449,40.601,8.000
100,52,398.385,574.250,26.385,8.694,7.616,26.445,9.849,394,577,23.962,8.000
101,53,1359.934,325.142,25.799,8.676,7.778,84.527,9.487,1358,321,108.435,8.000
102,53,1153.877,743.896,27.556,8.727,7.733,172.882,10.000,1149,742,143.130,8.000
103,54,659.556,601.370,26.142,9.386,7.326,4.196,9.849,655,599,156.038,7.000
104,56,700.375,525.893,26.971,8.656,8.238,27.116,9.487,696,527,18.435,8.000
105,56,1384.946,925.607,26.971,9.595,7.431,55.533,10.630,1381,929,41.186,8.000
106,58,545.948,341.345,28.042,9.364,7.886,6.064,10.198,541,340,168.690,8.497
107,59,703.517,603.127,27.799,8.862,8.476,3.681,9.849,699,605,23.962,9.000
108,60,872.817,200.550,27.799,9.031,8.459,58.896,9.849,868,202,23.962,8.944
109,61,440.402,725.926,28.971,9.965,7.794,22.824,10.817,436,729,33.690,8.000
110,63,1264.389,320.310,28.385,9.400,8.533,51.269,10.296,1260,323,29.055,8.944
111,64,168.438,125.219,28.971,9.312,8.751,19.330,10.630,164,129,41.186,9.000
112,64,608.859,387.516,28.971,9.841,8.280,47.057,10.817,606,392,56.310,8.944
113,64,996.000,406.703,29.213,9.966,8.176,27.621,10.817,991,409,33.690,8.944
114,65,1208.623,417.162,29.213,10.283,8.048,52.082,10.817,1204,420,33.690,8.485
115,66,93.561,446.848,29.556,10.044,8.367,165.964,10.817,89,444,146.310,8.000
116,66,603.348,692.833,28.971,9.324,9.012,37.999,10.296,599,696,29.055,9.000
117,67,1262.604,384.396,29.556,9.967,8.559,45.000,10.817,1258,387,33.690,9.000
118,68,298.250,531.368,32.142,10.179,8.506,117.804,12.207,295,527,124.992,9.000
119,68,957.103,753.706,29.213,10.118,8.557,161.064,10.817,953,750,146.310,9.000
120,68,1082.456,898.662,30.385,10.527,8.225,42.913,11.402,1078,902,37.875,9.000
121,71,1067.232,132.472,30.385,10.326,8.754,22.965,11.402,1063,136,37.875,9.000
122,73,1277.610,230.336,30.385,10.270,9.050,59.509,11.402,1273,234,37.875,9.000
123,74,136.486,121.622,31.456,10.067,9.359,105.972,11.180,136,116,100.305,9.899
124,74,230.473,498.378,31.456,10.521,8.955,11.945,11.402,225,500,15.255,9.803
125,76,247.000,318.211,31.213,10.047,9.631,0.000,10.817,242,316,146.310,10.000
126,77,499.643,143.253,30.971,10.336,9.485,100.473,11.402,496,139,127.875,9.000
127,77,428.383,325.357,32.627,11.133,8.807,12.758,12.649,422,327,18.435,9.000
128,77,856.071,832.370,31.556,10.382,9.443,9.173,11.402,853,837,52.125,9.000
129,79,184.778,76.411,32.627,10.730,9.374,110.033,11.402,183,71,105.255,9.839
130,79,673.918,175.538,35.799,13.709,7.337,19.440,15.232,668,179,23.199,8.000
131,81,588.525,914.327,32.385,11.514,8.957,14.921,12.530,583,917,28.610,9.000
132,83,393.693,978.958,32.971,10.627,9.945,61.176,12.042,389,983,41.634,10.000
133,85,985.465,33.347,33.456,10.674,10.139,110.140,11.705,984,28,109.983,10.607
134,85,307.829,533.735,33.556,11.257,9.614,142.734,12.806,303,529,141.340,10.000
135,89,625.084,776.444,37.213,12.678,8.938,105.216,13.892,621,771,120.256,10.712
136,90,339.378,929.222,36.042,12.303,9.314,44.418,13.601,334,934,36.027,10.286
137,91,619.665,765.555,37.456,13.365,8.669,144.086,15.264,614,762,148.392,9.899
138,92,851.587,929.783,34.971,11.609,10.090,28.861,12.806,847,934,38.660,10.000
139,92,1105.848,997.163,34.627,11.970,9.786,30.506,13.038,1100,1000,32.471,10.000
140,93,971.317,305.640,36.042,12.905,9.176,12.543,13.601,965,309,17.103,10.000
141,95,666.763,578.363,35.799,11.869,10.191,29.942,13.038,664,584,57.529,10.590
142,96,292.104,433.906,35.799,11.947,10.231,164.497,12.806,287,430,141.340,10.000
143,96,986.844,760.000,35.213,12.589,9.709,26.629,13.892,981,764,30.256,10.000
144,97,954.448,325.974,34.971,11.575,10.670,5.916,12.530,949,329,28.610,10.000
145,100,341.790,885.160,38.042,13.666,9.317,142.203,14.866,336,880,137.726,10.286
146,101,504.728,601.708,36.042,11.922,10.787,176.430,12.649,499,599,161.565,11.000
147,102,751.412,466.520,37.799,11.979,10.842,168.935,13.601,745,463,143.973,11.000
148,102,1154.196,835.098,37.698,13.179,9.854,27.027,14.318,1148,839,24.775,10.607
149,103,617.898,105.597,37.456,12.034,10.898,15.392,13.601,611,108,17.103,11.000
150,103,62.034,1011.850,36.870,11.884,11.035,42.691,12.806,57,1016,38.660,11.314
151,104,168.471,146.644,36.627,11.993,11.042,20.117,13.038,163,150,32.471,11.000
152,104,473.548,583.913,37.456,12.371,10.704,8.249,13.342,467,586,12.995,11.000
153,106,707.160,29.519,43.456,17.555,7.688,106.816,17.464,703,22,113.629,8.854
154,109,1317.638,908.674,39.456,13.386,10.368,46.528,14.422,1311,912,33.690,11.314
155,109,270.023,984.500,37.213,12.493,11.108,21.309,13.601,265,989,36.027,11.000
156,110,128.927,333.927,37.456,12.031,11.641,45.015,12.806,124,338,38.660,12.000
157,110,141.655,981.718,39.456,13.948,10.041,37.696,15.000,136,987,36.870,11.094
158,112,28.232,83.830,38.042,12.102,11.783,148.888,13.038,24,79,122.471,12.000
159,112,1037.125,905.696,38.042,12.413,11.488,41.232,13.601,1032,910,36.027,12.000
160,113,1368.482,135.296,38.627,13.303,10.816,68.803,14.422,1365,142,56.310,11.000
161,113,82.332,357.084,38.284,12.368,11.633,21.447,13.342,76,359,12.995,12.000
162,115,1320.943,139.891,41.113,14.639,10.003,95.544,16.279,1319,132,100.620,11.000
163,117,121.714,47.372,40.042,12.716,11.715,45.539,14.142,117,53,45.000,12.000
164,117,906.979,444.756,38.627,13.019,11.442,49.565,13.892,901,448,30.256,12.000
165,117,1202.782,473.791,39.213,12.820,11.620,50.628,14.213,1199,480,50.711,12.000
166,117,436.885,979.910,40.870,12.799,11.639,20.538,14.318,430,983,12.095,12.000
167,118,1271.144,245.331,40.042,13.055,11.509,116.065,14.422,1267,240,123.690,12.000
168,118,286.492,623.831,39.698,13.244,11.344,161.467,14.560,280,621,164.055,12.000
169,118,1019.924,853.941,42.284,13.000,11.557,109.079,14.866,1018,862,70.346,12.075
170,118,109.381,992.059,49.113,18.106,8.298,132.504,19.209,102,988,141.340,11.253
171,119,1165.088,406.819,39.213,12.796,11.841,36.596,13.892,1159,410,30.256,12.000
172,121,517.128,353.120,39.799,12.727,12.105,34.626,14.213,512,358,39.289,12.000
173,121,191.376,965.103,40.042,12.884,11.958,156.587,13.928,185,963,158.962,12.000
174,122,334.811,916.393,47.941,18.543,8.377,51.448,19.723,330,926,59.534,9.899
175,123,1153.785,655.866,40.627,13.600,11.516,30.346,14.422,1148,660,33.690,12.000
176,123,603.785,729.508,42.627,14.077,11.125,115.181,15.000,597,726,143.130,11.676
177,125,181.732,487.308,40.284,13.609,11.695,141.734,14.422,176,483,146.310,12.021
178,127,1201.681,166.098,41.213,13.752,11.758,36.552,15.000,1197,172,53.130,12.000
179,127,261.839,693.760,46.627,17.636,9.169,99.047,18.682,261,685,105.524,10.000
180,127,1321.665,940.374,40.870,13.321,12.139,46.956,14.422,1316,945,33.690,12.522
181,130,458.369,461.169,41.456,13.598,12.173,171.255,14.866,451,459,160.346,12.000
182,131,108.141,878.065,40.870,13.922,11.981,19.316,14.765,102,882,28.301,12.000
183,132,120.424,168.106,42.042,13.480,12.467,148.244,14.866,115,163,132.274,12.965
184,133,750.207,976.853,41.456,13.905,12.179,172.188,14.560,743,975,164.055,12.000
185,136,198.191,349.191,42.042,13.297,13.023,43.153,14.422,195,356,56.310,13.000
186,136,223.713,968.890,41.456,14.110,12.272,9.465,14.866,217,972,19.654,12.000
187,137,1273.938,67.996,43.113,13.961,12.494,34.253,14.866,1267,70,19.654,12.969
188,137,873.252,617.653,44.284,14.372,12.137,7.743,15.811,865,617,161.565,12.748
189,139,912.903,628.306,43.698,13.907,12.726,12.395,15.133,905,627,172.405,13.000
190,139,262.140,670.658,47.113,15.046,11.762,172.087,17.088,254,669,159.444,12.584
191,139,1189.248,944.529,42.042,14.144,12.513,43.621,15.264,1183,949,31.608,13.000
192,140,1289.521,970.579,43.456,15.100,11.805,42.554,16.125,1282,974,29.745,12.728
193,141,60.117,572.585,43.213,13.760,13.047,125.159,15.620,55,566,129.806,13.000
194,144,1105.556,395.292,44.284,14.240,12.875,5.013,15.524,1098,397,14.931,13.000
195,145,272.045,699.079,46.627,17.359,10.635,103.529,18.788,267,691,115.201,11.000
196,147,869.976,343.119,44.284,13.881,13.483,42.728,15.000,864,348,36.870,13.864
197,147,484.799,1009.711,44.870,15.047,12.439,150.729,15.811,479,1005,145.305,13.000
198,148,1194.743,103.331,44.870,14.648,12.864,126.955,16.125,1191,96,119.745,13.864
199,149,1075.728,995.742,45.355,14.842,12.782,24.056,16.279,1067,996,10.620,12.969
200,151,456.348,841.175,45.213,14.317,13.429,173.514,16.125,449,837,150.255,13.000
201,155,220.410,148.687,45.355,14.493,13.617,170.687,15.524,217,142,104.931,14.142
202,155,97.003,528.648,46.042,14.796,13.338,121.057,16.401,91,522,127.569,13.864
203,156,335.942,942.173,46.627,14.506,13.692,80.197,15.811,328,940,145.305,14.000
204,156,1141.122,998.109,44.870,14.898,13.333,38.782,15.811,1135,1003,34.695,13.864
205,157,361.863,823.462,46.527,14.362,13.918,27.507,15.811,354,826,18.435,14.142
206,157,595.876,1021.061,49.355,17.923,11.153,21.394,18.439,587,1023,12.529,11.835
207,160,615.225,783.850,47.113,14.677,13.880,35.967,16.155,612,791,68.199,14.546
208,161,888.363,452.121,45.456,15.424,13.291,170.275,16.155,881,448,158.199,13.000
209,164,699.805,930.878,47.355,16.219,12.875,160.097,17.263,691,929,169.992,13.743
210,166,321.512,932.741,54.184,17.610,12.002,59.597,19.416,316,940,55.491,13.884
211,167,239.243,705.075,48.042,17.353,12.254,78.275,18.385,237,714,67.620,12.000
212,169,561.701,151.873,47.113,15.090,14.260,129.624,15.811,560,144,108.435,14.758
213,169,1305.689,709.979,50.284,17.576,12.242,31.890,19.723,1297,715,30.466,13.800
214,171,1077.243,114.746,47.698,15.288,14.241,160.023,16.155,1070,111,158.199,14.758
215,175,933.266,462.157,49.355,15.556,14.323,36.277,16.643,926,467,32.735,14.849
216,178,62.871,437.039,51.113,17.747,12.771,108.400,19.698,59,427,113.962,14.000
217,180,716.389,407.672,48.284,15.427,14.856,28.231,16.643,710,413,32.735,15.000
218,185,501.559,911.381,49.698,15.674,15.028,12.494,16.763,494,915,17.354,15.000
219,186,201.935,471.478,49.698,15.529,15.250,149.828,16.643,198,479,57.265,15.000
220,186,1324.011,709.892,51.113,17.397,13.613,162.905,19.313,1315,705,158.749,14.000
221,187,641.147,322.650,51.941,17.129,13.900,72.186,18.974,639,331,71.565,14.849
222,189,1249.754,863.907,50.527,17.186,14.003,27.052,18.028,1241,867,19.440,14.800
223,197,423.962,10.449,50.870,15.993,15.684,173.012,17.205,418,4,125.538,15.000
224,200,468.550,530.680,52.284,16.687,15.260,171.994,18.028,460,527,146.310,15.000
225,204,1102.083,254.887,51.941,16.928,15.344,152.399,17.804,1096,248,141.843,15.556
226,204,251.672,700.176,60.042,20.763,12.510,92.307,21.471,248,690,117.759,13.619
227,206,209.869,159.058,57.598,19.328,13.570,150.252,20.881,200,153,163.301,15.400
228,210,84.676,131.010,53.113,16.565,16.142,147.981,17.804,79,124,128.157,16.000
229,211,526.107,131.827,57.113,20.550,13.073,167.222,21.378,515,133,169.216,14.000
230,211,1164.922,698.571,53.113,17.295,15.533,50.199,18.439,1158,705,40.601,16.000
231,214,590.846,320.879,53.355,17.556,15.520,155.714,18.439,582,318,167.471,16.000
232,215,447.998,33.360,54.527,17.197,15.919,178.806,18.248,439,35,9.462,16.000
233,217,599.804,479.684,54.184,17.320,15.953,23.315,18.682,591,482,15.524,16.263
234,220,367.064,658.377,57.941,19.981,14.019,178.128,21.840,356,661,15.945,15.000
235,220,238.668,761.973,53.698,17.540,15.970,152.936,18.868,231,757,147.995,16.000
236,221,586.156,339.242,54.770,17.365,16.204,157.230,18.439,577,337,167.471,16.547
237,221,314.993,517.215,54.627,17.774,15.831,97.791,19.416,308,509,124.509,15.000
238,222,138.027,247.793,54.284,17.160,16.472,116.953,18.601,132,241,126.254,16.000
239,223,981.204,816.276,54.527,17.350,16.365,34.746,18.439,974,822,40.601,16.918
240,226,687.022,903.473,59.113,22.542,12.765,91.058,22.561,685,893,102.804,14.000
241,227,1030.782,742.482,59.941,19.707,14.666,72.616,21.190,1026,752,70.710,15.603
242,230,939.326,415.574,56.184,18.245,16.051,71.679,19.925,936,425,72.474,16.898
243,233,680.517,434.067,58.770,20.076,14.777,22.794,20.248,672,440,32.905,15.421
244,234,195.179,934.996,66.184,23.895,12.469,23.665,24.698,183,939,21.371,14.905
245,237,1233.441,311.327,55.113,17.649,17.097,57.503,18.868,1229,320,57.995,17.000
246,237,72.390,388.213,56.527,18.193,16.586,75.140,18.868,67,396,57.995,16.866
247,240,593.054,161.300,56.527,17.884,17.086,91.169,18.868,587,154,122.005,17.000
248,243,979.455,744.076,59.598,19.480,15.883,113.304,20.616,979,733,104.036,16.711
249,245,1148.320,803.757,57.355,17.941,17.387,7.437,18.974,1139,806,18.435,17.889
250,258,805.318,285.291,59.113,18.368,17.884,39.562,19.849,799,293,49.086,18.000
251,261,299.063,516.331,62.284,19.859,16.734,117.143,22.204,291,509,125.838,17.000
252,268,515.384,144.093,65.255,21.505,15.867,8.229,23.409,505,148,19.983,17.613
253,269,13.437,189.686,60.184,18.668,18.347,3.389,19.647,12,180,104.744,18.783
254,270,167.430,250.681,60.527,19.089,18.009,124.471,20.518,161,243,133.025,18.000
255,270,1247.352,755.719,60.527,19.271,17.839,47.798,20.809,1241,764,54.782,18.000
256,273,735.460,875.291,60.770,19.022,18.273,178.483,20.248,726,879,32.905,18.827
257,275,624.562,719.769,61.456,20.635,16.968,86.009,21.401,619,728,52.595,16.000
258,276,369.163,909.656,66.184,22.689,15.488,110.069,25.298,366,896,108.435,17.000
259,279,150.525,417.375,60.770,19.732,18.003,56.256,20.809,145,426,54.782,18.385
260,280,413.400,459.036,61.113,19.610,18.180,3.811,20.809,405,465,35.218,18.000
261,285,806.423,329.742,66.426,21.757,16.678,138.562,23.854,800,321,123.024,17.678
262,289,800.452,344.659,66.426,21.648,16.998,157.380,22.204,795,334,125.838,18.112
263,289,1008.403,864.933,65.941,23.232,15.839,80.914,24.352,1004,876,70.821,16.688
264,291,669.095,191.926,70.184,26.070,14.212,124.210,26.627,660,181,124.287,16.100
265,292,700.438,570.113,62.770,20.804,17.871,54.519,21.633,691,576,33.690,18.336
266,294,1078.156,20.776,75.740,30.948,12.096,43.575,32.802,1064,31,37.569,13.435
267,295,21.103,135.961,63.355,20.725,18.123,3.645,22.136,10,139,18.435,18.000
268,295,631.751,294.653,70.184,23.538,15.958,63.906,26.000,629,308,67.380,17.561
269,304,833.217,292.125,63.598,20.119,19.239,42.379,21.190,823,296,19.290,19.799
270,307,1268.233,266.751,67.941,25.153,15.540,95.028,25.710,1267,254,103.496,15.876
271,310,668.387,916.342,71.941,27.456,14.376,98.145,27.659,666,902,102.529,16.000
272,311,44.645,561.928,69.355,23.786,16.647,0.681,25.298,34,557,161.565,18.000
273,312,618.413,607.811,68.426,23.439,16.948,68.375,24.187,617,595,97.125,17.889
274,312,41.644,717.077,63.941,20.371,19.501,110.661,21.401,36,708,127.405,19.000
275,313,717.730,173.858,65.598,21.702,18.364,123.392,22.847,714,163,113.199,18.783
276,316,169.484,779.728,73.841,26.679,15.081,25.097,28.231,156,784,22.932,17.797
277,329,641.767,718.670,67.698,21.341,19.629,103.668,23.345,633,710,133.264,19.000
278,331,853.056,714.841,67.841,22.314,18.887,9.284,23.770,842,718,14.621,19.888
279,339,733.202,157.350,77.740,31.458,13.721,133.939,30.806,724,146,125.754,15.556
280,349,1290.059,365.222,69.355,22.185,20.030,28.311,24.187,1279,371,29.745,20.000
281,364,330.709,247.566,70.426,21.928,21.135,135.944,22.847,320,243,156.801,21.820
282,372,478.788,614.747,71.012,22.183,21.351,174.369,23.409,468,610,160.017,21.913
283,373,647.993,193.216,70.426,22.175,21.417,137.128,23.087,645,182,107.650,21.913
284,374,212.698,607.821,73.497,24.455,19.472,26.206,26.571,199,612,19.799,20.506
285,389,81.919,515.510,75.012,24.197,20.469,108.704,26.833,77,504,116.565,21.000
286,401,893.315,174.395,73.841,23.122,22.081,118.942,24.413,887,164,124.992,22.627
287,405,1086.441,269.298,75.255,23.418,22.020,31.286,25.554,1075,275,30.579,22.361
288,416,638.139,747.757,90.569,32.111,16.495,152.804,36.715,624,741,150.642,19.230
289,419,587.927,420.622,87.497,29.100,18.333,150.171,30.806,575,410,144.246,19.922
290,424,650.233,298.969,81.012,27.676,19.506,107.307,29.428,644,284,99.782,20.000
291,434,180.468,913.452,78.083,25.486,21.682,101.121,27.295,176,926,81.573,22.000
292,450,1345.844,331.333,92.326,32.958,17.385,128.871,33.287,1336,319,122.735,19.473
293,450,257.253,722.289,79.255,24.134,23.740,125.667,26.420,251,710,119.476,24.000
294,454,48.209,379.932,77.598,24.443,23.649,101.490,25.612,40,370,128.660,23.000
295,456,1061.401,1012.684,94.468,28.545,20.340,87.043,31.575,1060,1027,79.046,24.000
296,484,535.839,533.343,91.154,28.067,21.957,138.135,30.083,533,517,105.422,24.929
297,503,193.788,625.401,84.912,26.836,23.865,117.626,27.803,186,614,127.694,24.597
298,505,916.769,405.742,85.497,27.003,23.812,100.702,28.862,911,393,104.036,24.150
299,506,486.474,385.684,88.669,33.886,19.012,165.199,34.928,469,381,166.759,20.000
300,525,543.207,319.776,85.012,27.427,24.372,145.347,29.682,531,313,147.381,25.000
301,543,458.476,124.618,86.326,26.349,26.239,100.197,27.459,451,113,123.111,26.833
302,549,162.008,675.240,86.083,26.802,26.080,158.180,28.160,148,673,163.496,26.000
303,550,545.989,1004.369,86.669,26.791,26.138,57.172,28.425,537,1015,50.711,26.000
304,553,816.332,510.250,86.083,27.237,25.851,152.083,28.018,808,499,124.824,26.000
305,565,1022.978,893.206,90.083,31.277,23.000,60.530,32.558,1012,906,47.490,24.535
306,591,152.547,1001.586,88.912,28.081,26.797,25.462,29.155,139,1007,22.166,27.000
307,594,926.355,113.825,89.497,27.901,27.107,83.197,29.155,920,127,59.036,27.000
308,600,1365.638,908.975,96.811,32.848,23.257,58.844,34.986,1354,923,59.036,24.181
309,601,1023.049,242.963,89.740,27.977,27.352,147.101,29.120,1009,239,164.055,27.577
310,662,1238.320,370.887,95.497,29.779,28.305,168.730,30.887,1226,361,150.945,28.968
311,665,199.401,62.744,101.983,34.259,24.715,91.993,36.674,195,47,101.004,27.000
