 ,Area,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
29,10,539.000,736.700,10.485,4.198,3.033,180.000,4.472,537,736,153.435,3.000
30,11,617.591,387.136,11.071,4.384,3.195,74.929,5.000,616,389,53.130,3.000
31,11,789.409,910.136,11.071,4.384,3.195,105.071,5.000,788,908,126.870,3.000
32,12,486.167,242.250,11.899,4.164,3.669,160.195,5.000,484,241,143.130,4.000
33,12,1004.583,279.333,12.485,4.911,3.111,80.583,5.385,1004,282,68.199,3.000
34,12,381.833,959.250,11.899,4.164,3.669,19.805,5.000,380,961,36.870,4.000
35,14,468.429,154.643,13.071,5.443,3.275,97.161,5.831,467,152,120.964,3.000
36,14,1317.000,680.214,12.485,4.477,3.981,180.000,5.000,1316,678,126.870,4.000
37,14,1241.857,935.286,13.314,4.746,3.756,65.642,5.385,1241,938,68.199,4.000
38,15,184.967,1027.367,13.314,4.640,4.116,75.964,5.385,184,1030,68.199,4.000
39,16,115.250,68.062,13.899,5.015,4.062,27.990,5.831,113,70,30.964,4.000
40,16,1015.000,740.000,13.657,4.514,4.514,0.000,5.657,1013,738,135.000,4.000
41,17,93.794,79.147,15.314,5.610,3.858,95.443,6.325,93,76,108.435,4.000
42,17,335.500,155.500,14.142,5.476,3.953,45.000,5.831,333,157,30.964,4.243
43,17,14.500,991.500,14.142,5.476,3.953,45.000,5.831,12,993,30.964,4.243
44,17,1267.618,991.912,13.899,5.229,4.140,15.172,5.831,1265,993,30.964,4.000
45,18,1216.000,327.278,14.485,5.282,4.339,90.000,5.831,1214,325,120.964,4.000
46,18,887.778,528.389,14.728,5.088,4.504,115.406,5.831,886,526,120.964,4.950
47,18,615.500,783.833,14.485,5.349,4.285,0.000,5.831,613,782,149.036,4.000
48,18,1250.056,841.444,16.142,6.230,3.679,34.147,6.708,1247,843,26.565,4.438
49,19,977.658,96.658,14.728,5.301,4.564,45.001,5.831,975,98,30.964,4.950
50,19,1382.342,364.184,15.899,5.810,4.164,2.650,6.325,1379,364,161.565,4.000
51,20,608.350,224.200,16.142,5.534,4.601,63.988,6.325,607,227,71.565,4.950
52,20,873.550,236.600,15.314,5.251,4.849,26.565,5.831,871,235,149.036,5.000
53,20,53.750,986.050,15.899,5.978,4.260,12.274,6.708,51,988,26.565,4.000
54,21,852.071,190.881,15.899,6.279,4.258,82.798,6.708,851,194,63.435,4.000
55,22,559.500,111.364,16.728,5.585,5.016,90.000,6.325,559,108,108.435,5.000
56,22,629.500,380.364,16.728,5.585,5.016,90.000,6.325,629,377,108.435,5.000
57,22,1172.909,666.818,16.728,6.091,4.598,174.634,6.708,1170,665,153.435,5.000
58,22,723.545,822.227,16.485,5.508,5.085,157.643,6.403,721,820,128.660,5.000
59,23,1051.891,4.283,16.728,6.015,4.869,9.556,6.708,1049,6,26.565,5.000
60,24,956.000,896.000,16.971,5.528,5.528,0.000,6.325,955,893,108.435,5.657
61,24,46.125,961.333,18.142,5.792,5.276,64.598,6.708,44,964,63.435,5.814
62,25,474.420,192.940,17.314,6.257,5.087,81.464,6.708,473,190,116.565,5.000
63,25,70.940,358.580,16.728,6.257,5.087,171.464,6.708,68,357,153.435,5.000
64,26,1037.000,359.192,18.142,5.937,5.576,90.000,6.708,1036,356,116.565,6.000
65,26,481.154,631.846,17.556,6.120,5.409,45.000,6.708,478,633,26.565,5.657
66,27,1211.500,102.870,18.728,6.650,5.169,90.000,7.280,1211,99,105.945,5.000
67,27,1081.389,767.981,18.142,6.126,5.612,98.001,6.708,1080,765,116.565,6.000
68,27,1356.759,859.241,18.142,6.483,5.303,45.000,7.211,1354,862,33.690,5.657
69,28,1121.214,210.607,18.728,6.826,5.223,166.573,7.616,1118,209,156.801,5.000
70,28,797.179,607.500,18.485,6.503,5.482,0.000,7.211,794,606,146.310,5.000
71,28,611.393,807.321,18.728,7.042,5.062,4.716,7.616,608,809,23.199,5.000
72,29,1056.224,163.914,18.728,6.304,5.857,119.350,7.211,1054,161,123.690,6.000
73,29,985.466,363.707,19.314,7.114,5.190,12.986,7.810,982,366,39.806,5.000
74,30,568.867,621.133,18.728,6.529,5.850,135.000,7.211,567,618,123.690,6.000
75,30,809.000,726.633,20.142,7.247,5.271,0.000,8.062,805,726,172.875,5.000
76,30,1377.367,752.967,20.142,7.077,5.397,40.762,7.810,1374,755,39.806,6.000
77,31,126.790,165.145,20.971,7.123,5.541,110.335,8.246,126,161,104.036,6.000
78,32,1365.375,902.031,19.556,7.216,5.646,152.245,7.810,1363,899,129.806,6.000
79,34,976.676,110.882,21.556,7.891,5.486,140.269,8.602,975,107,125.538,6.261
80,35,1017.614,330.614,20.971,6.894,6.464,45.003,7.616,1014,332,23.199,7.000
81,35,954.957,563.757,21.799,7.272,6.128,150.579,8.246,951,563,165.964,6.708
82,35,927.671,911.529,20.971,7.225,6.168,146.015,8.062,924,910,150.255,6.708
83,36,850.944,263.583,21.556,7.660,5.984,131.864,8.602,848,260,125.538,6.708
84,37,1244.068,6.284,22.385,7.040,6.692,142.117,8.062,1240,6,172.875,7.000
85,37,573.743,206.257,21.556,6.982,6.748,45.000,7.810,571,209,39.806,7.000
86,37,1026.257,832.527,21.556,7.431,6.340,46.742,8.062,1023,835,29.745,7.000
87,37,605.446,902.959,21.314,7.617,6.185,157.011,8.602,602,900,144.462,6.000
88,37,382.338,1003.527,20.971,7.404,6.363,148.949,8.062,380,1000,119.745,6.957
89,38,192.553,166.842,21.556,7.373,6.562,168.620,8.062,189,165,150.255,7.000
90,38,317.053,460.211,24.971,9.501,5.093,40.563,10.630,313,463,41.186,6.261
91,38,640.263,759.079,22.385,7.652,6.323,135.990,8.602,638,755,125.538,6.934
92,38,325.184,906.316,22.142,7.031,6.881,30.256,8.062,322,909,29.745,7.000
93,38,1075.184,923.316,22.142,7.031,6.881,30.256,8.062,1072,926,29.745,7.000
94,39,939.013,498.962,22.385,7.850,6.325,25.636,8.602,935,501,35.538,7.000
95,40,905.100,324.925,22.385,8.121,6.271,25.046,8.944,901,327,26.565,7.000
96,40,748.825,977.900,22.728,8.325,6.117,160.379,9.220,745,975,139.399,6.000
97,41,742.110,593.329,23.556,7.631,6.841,39.290,8.602,740,597,54.462,7.000
98,41,658.378,938.695,22.728,7.538,6.925,119.436,8.602,656,935,125.538,7.000
99,42,245.690,774.000,22.971,8.340,6.412,61.645,8.944,244,778,63.435,7.000
100,42,256.857,898.381,22.971,8.212,6.512,148.836,8.944,253,896,153.435,7.000
101,44,942.000,252.500,22.971,7.915,7.078,0.000,8.544,938,251,159.444,7.000
102,44,667.159,587.591,24.142,8.004,6.999,136.507,9.220,664,584,130.601,7.000
103,44,939.045,766.205,24.142,7.892,7.098,20.137,8.602,936,769,35.538,7.000
104,45,221.656,449.544,24.142,7.757,7.386,25.806,8.602,219,446,125.538,7.000
105,45,1275.567,752.433,24.385,8.230,6.962,169.290,9.220,1271,751,167.471,7.000
106,45,314.900,990.722,23.799,7.875,7.275,8.865,8.602,312,994,35.538,7.778
107,46,717.217,104.326,23.799,8.095,7.235,35.401,8.944,713,106,26.565,7.778
108,46,1039.283,440.978,24.385,8.434,6.944,53.481,9.220,1036,444,40.601,7.603
109,46,38.652,607.935,23.799,7.937,7.379,66.920,8.602,35,610,35.538,7.778
110,47,1088.968,882.564,23.556,8.713,6.869,154.105,9.434,1085,880,147.995,7.000
111,48,1241.812,25.667,27.213,10.228,5.975,25.584,10.817,1238,29,33.690,7.071
112,48,262.708,600.583,24.971,9.012,6.782,170.720,9.849,258,599,156.038,7.000
113,48,974.250,904.125,24.971,8.120,7.526,149.405,9.220,971,901,139.399,8.000
114,49,47.031,523.929,24.971,8.243,7.569,126.418,8.944,45,520,116.565,8.000
115,49,1156.276,702.051,25.556,8.065,7.736,139.248,9.220,1153,699,139.399,8.000
116,50,272.220,790.560,26.385,10.045,6.338,27.620,11.180,267,793,26.565,7.000
117,50,1314.840,958.140,26.142,8.633,7.374,1.638,9.487,1310,958,18.435,7.000
118,51,60.206,755.147,25.556,9.000,7.215,39.816,10.000,56,758,36.870,7.778
119,52,661.269,325.885,25.799,8.878,7.458,9.380,9.487,657,324,161.565,8.000
120,52,514.135,650.923,24.971,8.207,8.067,64.021,9.220,511,654,40.601,8.000
121,52,1277.981,957.308,26.971,8.664,7.642,16.468,9.487,1273,958,18.435,8.000
122,53,1235.066,594.085,26.142,8.891,7.590,56.271,10.000,1232,598,53.130,8.000
123,53,244.085,896.726,25.799,8.728,7.731,69.824,9.487,242,901,71.565,8.000
124,54,542.741,395.667,28.042,8.941,7.690,119.708,10.198,542,391,101.310,8.433
125,55,499.936,154.882,26.971,9.054,7.734,30.930,10.000,496,158,36.870,8.000
126,55,1232.573,215.027,26.385,8.839,7.923,156.072,9.487,1228,214,161.565,8.000
127,55,840.845,820.627,26.728,8.427,8.310,12.073,9.899,837,817,135.000,8.000
128,55,443.645,871.718,26.971,9.079,7.713,13.843,10.000,440,875,36.870,8.000
129,56,114.643,277.875,26.971,8.868,8.040,178.849,9.487,110,277,161.565,8.000
130,56,775.018,641.125,27.213,9.235,7.721,154.197,10.198,770,640,168.690,8.000
131,58,1271.155,244.414,28.385,10.791,6.844,171.863,11.402,1266,243,164.745,7.000
132,58,672.517,746.293,27.799,9.810,7.527,8.931,10.770,668,749,21.801,8.000
133,60,31.917,673.117,28.385,10.285,7.427,134.178,11.402,27,670,142.125,8.485
134,60,709.800,710.983,27.799,9.777,7.814,13.398,10.440,705,713,16.699,8.000
135,61,340.467,524.287,27.799,9.262,8.386,143.607,10.000,338,520,126.870,8.944
136,62,1177.274,99.323,27.799,9.101,8.674,15.065,10.000,1173,102,36.870,9.000
137,62,544.419,723.452,30.627,11.741,6.723,32.710,12.207,539,727,34.992,7.778
138,62,1353.403,825.516,28.385,10.210,7.732,44.277,10.817,1349,829,33.690,8.485
139,62,935.855,848.871,28.971,9.557,8.260,175.044,10.440,931,847,163.301,8.000
140,62,96.597,1005.742,27.799,9.121,8.655,11.620,10.000,92,1008,36.870,9.000
141,64,132.047,844.688,28.627,9.699,8.401,160.300,10.440,127,843,163.301,8.944
142,64,180.438,969.344,28.971,9.152,8.903,117.037,10.000,178,965,126.870,9.000
143,65,612.592,201.469,28.971,9.372,8.830,116.443,10.296,610,197,119.055,9.000
144,65,1034.654,790.762,28.971,9.755,8.484,42.030,10.817,1030,794,33.690,9.000
145,66,617.061,105.318,30.042,11.692,7.187,40.952,12.207,612,109,34.992,7.778
146,67,571.918,899.351,29.799,10.014,8.519,146.454,10.817,567,897,146.310,9.000
147,68,1219.985,300.868,30.971,9.481,9.132,161.288,11.402,1215,299,142.125,9.000
148,69,1340.964,510.297,30.385,10.047,8.744,24.586,10.817,1337,514,33.690,9.000
149,69,1381.442,978.659,29.799,9.926,8.851,22.546,10.817,1377,982,33.690,9.000
150,70,1229.057,303.314,32.142,9.951,8.957,130.522,12.042,1225,298,131.634,9.000
151,71,700.430,41.021,30.627,9.976,9.062,124.172,10.817,698,36,123.690,9.839
152,71,1089.134,226.866,30.627,9.798,9.227,45.000,10.630,1085,230,41.186,9.839
153,71,831.824,809.303,30.385,9.789,9.235,10.455,10.630,828,813,41.186,9.000
154,71,1375.401,893.796,29.799,9.973,9.065,83.428,10.817,1373,899,56.310,9.000
155,72,967.486,406.750,30.627,9.705,9.446,64.836,10.630,964,411,41.186,9.899
156,72,490.833,637.681,29.799,10.312,8.890,171.754,11.180,486,635,153.435,9.000
157,74,1202.784,353.689,31.213,10.437,9.028,41.064,11.402,1199,358,37.875,9.839
158,74,1204.919,852.730,31.213,9.955,9.465,129.138,10.817,1202,848,123.690,9.899
159,75,369.140,86.140,30.627,10.441,9.146,134.997,11.180,367,81,116.565,9.839
160,75,475.220,179.980,31.799,10.898,8.762,8.638,11.705,470,183,19.983,9.000
161,76,504.842,411.618,34.627,12.059,8.024,9.838,13.153,499,410,171.254,8.627
162,77,656.279,747.084,31.556,10.368,9.456,67.802,11.402,652,751,37.875,9.000
163,78,1208.244,772.449,31.799,11.084,8.960,2.467,11.705,1203,770,160.017,9.000
164,80,1065.062,234.262,31.799,10.477,9.722,48.276,11.402,1060,237,37.875,10.000
165,83,1041.801,901.873,32.627,10.779,9.804,59.162,11.705,1039,907,70.017,10.000
166,83,814.898,982.175,32.627,11.018,9.591,26.822,12.083,809,984,24.444,10.000
167,84,401.345,728.417,33.213,11.037,9.690,7.023,11.705,396,726,160.017,10.000
168,85,599.194,539.124,32.627,10.922,9.909,20.259,11.705,594,542,19.983,10.000
169,86,950.360,626.767,33.799,11.314,9.678,114.191,12.530,947,621,118.610,10.000
170,87,1201.454,729.925,33.799,10.818,10.240,12.640,12.042,1197,734,41.634,10.000
171,87,736.374,812.856,33.799,11.112,9.969,22.577,12.207,732,817,34.992,10.000
172,87,1376.466,953.707,38.284,15.472,7.160,57.594,15.620,1371,960,50.194,8.497
173,87,1294.707,957.052,38.042,13.461,8.229,129.510,14.866,1289,951,137.726,9.839
174,88,899.568,532.091,33.799,11.156,10.043,10.528,12.042,895,536,41.634,10.000
175,89,483.039,28.579,34.971,11.204,10.114,164.472,12.728,478,24,135.000,10.000
176,89,251.320,204.826,34.042,11.447,9.899,164.005,12.369,245,204,165.964,10.000
177,90,320.956,623.622,35.213,10.988,10.429,122.336,12.530,315,621,151.390,10.914
178,91,547.621,954.742,34.385,11.328,10.228,165.367,12.207,542,952,145.008,10.000
179,92,1129.511,437.935,34.385,11.428,10.251,23.115,12.207,1125,442,34.992,10.000
180,92,912.380,650.250,34.385,11.715,9.999,24.469,12.806,907,654,38.660,10.000
181,92,259.348,662.250,34.627,11.905,9.840,173.477,12.649,253,661,161.565,10.000
182,93,213.962,357.274,35.213,11.004,10.760,120.547,12.042,210,353,131.634,11.000
183,94,1244.883,47.840,35.213,11.495,10.412,95.598,12.369,1243,42,104.036,10.000
184,94,558.362,763.096,34.627,11.324,10.569,47.158,12.207,554,767,34.992,11.000
185,95,878.289,262.111,34.971,11.554,10.468,19.737,12.806,873,266,38.660,10.000
186,95,794.795,671.226,36.385,11.468,10.547,1.089,13.038,789,669,147.529,10.000
187,96,945.812,965.167,36.042,11.654,10.488,24.401,12.369,940,967,14.036,11.000
188,99,597.914,818.652,36.042,12.276,10.268,156.194,13.038,592,816,147.529,10.733
189,100,599.890,914.030,36.042,11.920,10.681,176.350,13.000,594,912,157.380,11.000
190,101,1221.847,149.698,36.627,12.250,10.498,94.984,13.000,1219,144,112.620,11.000
191,101,550.262,993.965,36.042,11.856,10.847,60.387,12.806,546,999,51.340,11.000
192,102,1048.490,672.363,36.627,12.219,10.629,26.594,13.038,1043,676,32.471,11.000
193,103,1229.529,918.199,36.870,11.980,10.947,41.443,13.000,1227,924,67.380,11.314
194,104,814.673,127.644,37.456,12.425,10.658,88.377,13.342,813,134,77.005,11.000
195,104,402.702,752.250,36.627,11.910,11.118,9.613,12.649,397,750,161.565,11.000
196,105,380.024,618.548,36.042,12.237,10.925,176.461,13.000,374,616,157.380,11.000
197,105,660.719,719.014,37.456,11.691,11.435,78.325,13.000,658,725,67.380,12.000
198,107,994.818,899.519,37.213,12.193,11.173,175.938,13.038,990,895,147.529,11.000
199,111,59.788,53.410,37.799,12.304,11.486,171.074,13.038,56,48,122.471,11.000
200,111,1182.320,127.536,38.284,12.528,11.281,156.059,13.416,1180,121,116.565,11.628
201,111,851.977,671.095,38.627,12.516,11.292,54.843,13.601,846,675,36.027,11.628
202,112,26.536,52.018,41.456,14.708,9.695,89.349,15.297,25,44,101.310,11.000
203,112,515.732,404.580,41.213,14.024,10.169,78.026,15.652,513,411,63.435,11.000
204,112,763.938,865.634,39.698,12.723,11.208,136.611,13.928,758,862,158.962,11.314
205,113,902.385,744.597,39.456,13.832,10.402,51.039,14.422,896,748,33.690,11.180
206,115,375.178,755.900,38.627,13.076,11.198,136.346,14.213,370,751,140.711,12.000
207,116,456.069,81.164,40.284,13.542,10.906,33.519,14.422,450,85,33.690,11.628
208,118,464.763,259.347,39.213,12.394,12.122,137.083,13.601,459,256,143.973,12.000
209,118,1360.000,886.542,38.870,12.960,11.593,55.484,13.601,1354,890,36.027,12.000
210,120,593.867,638.842,38.627,12.790,11.946,148.755,13.892,588,635,149.744,12.000
211,122,942.434,816.811,40.042,13.111,11.848,23.479,13.928,936,819,21.038,12.000
212,122,188.877,867.639,39.456,13.029,11.923,119.371,13.892,183,864,149.744,12.000
213,122,800.525,927.148,40.042,12.692,12.239,1.277,13.601,796,922,143.973,12.000
214,123,644.858,689.581,40.042,12.877,12.162,94.736,13.601,643,683,107.103,12.000
215,124,681.444,535.024,40.870,12.697,12.434,82.939,13.601,678,529,107.103,12.969
216,125,1019.828,753.588,40.627,14.035,11.340,2.192,14.560,1013,756,15.945,11.000
217,126,356.857,593.825,40.042,12.939,12.398,110.261,13.892,353,588,120.256,12.000
218,127,1022.295,224.705,40.284,13.190,12.260,45.000,13.928,1016,228,21.038,12.728
219,127,925.421,747.209,42.042,14.178,11.405,86.789,15.232,922,754,66.801,12.000
220,127,766.051,879.909,41.456,12.951,12.485,118.777,14.422,763,873,123.690,13.000
221,128,182.070,677.547,40.870,13.276,12.276,131.340,14.318,176,674,155.225,12.728
222,129,355.136,307.601,43.113,12.980,12.654,134.252,14.866,352,300,109.654,13.205
223,129,1092.407,720.089,40.870,13.404,12.254,38.306,14.318,1086,723,24.775,12.728
224,130,202.469,278.662,41.456,12.969,12.763,125.803,14.213,198,273,129.289,13.000
225,130,754.608,993.123,40.627,13.398,12.354,159.104,14.422,749,989,146.310,12.000
226,131,223.905,269.828,42.870,14.191,11.754,159.392,15.264,217,267,148.392,12.659
227,131,26.645,786.790,46.870,17.535,9.512,5.237,18.248,17,790,9.462,10.000
228,132,826.152,910.811,42.042,13.350,12.590,55.402,14.422,822,917,56.310,13.000
229,133,58.297,91.132,42.042,13.409,12.629,32.377,14.422,54,97,56.310,13.000
230,134,178.791,943.724,42.284,13.417,12.716,161.674,14.560,172,941,164.055,13.000
231,134,648.993,1002.060,42.042,13.957,12.224,0.141,14.560,642,1000,164.055,12.000
232,135,867.574,144.789,42.284,13.499,12.733,60.167,14.560,866,152,74.055,13.000
233,135,1170.248,520.663,42.627,14.146,12.151,21.865,15.556,1166,527,45.000,12.000
234,136,470.537,27.235,42.284,13.953,12.410,164.994,14.866,463,26,160.346,12.969
235,136,481.816,766.662,42.284,13.732,12.610,1.574,14.560,475,764,164.055,13.000
236,138,792.667,624.507,44.042,15.366,11.435,53.997,17.205,789,633,54.462,12.000
237,139,601.183,10.608,42.284,13.843,12.785,166.286,14.560,594,9,164.055,13.000
238,140,1237.886,504.879,43.113,13.883,12.840,56.962,14.560,1231,507,15.945,13.416
239,141,461.521,669.103,43.456,13.802,13.008,116.318,14.866,456,664,132.274,13.000
240,142,427.423,412.451,43.456,13.725,13.173,169.196,14.866,420,411,160.346,13.000
241,142,1225.641,866.451,43.456,13.931,12.978,22.103,15.264,1219,870,31.608,13.000
242,143,493.395,395.794,43.456,14.004,13.002,69.078,15.264,490,403,58.392,13.000
243,144,359.306,106.438,43.456,13.948,13.145,158.899,15.000,354,101,143.130,13.000
244,144,1338.319,493.125,44.627,14.513,12.633,103.517,15.620,1333,487,129.806,13.000
245,145,1164.907,182.355,44.870,14.976,12.328,151.832,16.643,1157,178,147.265,13.000
246,145,317.541,495.293,44.284,14.489,12.742,104.784,15.297,316,488,101.310,13.000
247,145,480.597,1021.259,47.799,20.222,9.130,173.456,19.925,471,1018,162.474,9.000
248,146,969.932,239.199,44.284,14.051,13.230,129.273,15.000,966,233,126.870,13.864
249,146,855.610,778.260,43.799,13.759,13.511,28.634,15.000,850,773,143.130,13.000
250,147,359.269,294.813,45.456,14.471,12.934,110.538,16.553,355,288,115.017,13.000
251,147,880.813,371.486,50.527,19.510,9.593,41.928,20.518,874,378,43.025,11.314
252,147,418.418,818.010,45.113,14.102,13.272,167.674,15.297,411,816,168.690,13.435
253,148,1093.392,253.514,43.698,14.205,13.265,1.616,15.297,1086,255,11.310,13.000
254,149,853.695,598.493,45.113,14.862,12.765,125.375,15.620,848,593,129.806,13.416
255,151,836.050,654.440,44.627,14.311,13.435,168.878,15.620,831,648,129.806,13.000
256,152,946.507,612.007,45.113,14.846,13.036,23.836,15.811,939,615,18.435,13.435
257,153,45.225,244.735,47.698,15.373,12.672,4.575,17.000,39,249,28.072,13.914
258,153,430.225,599.408,44.870,14.798,13.164,165.118,15.811,423,596,161.565,13.000
259,153,889.572,647.892,44.627,14.811,13.153,120.364,16.279,884,642,132.510,13.000
260,156,1352.282,544.269,46.770,15.168,13.095,33.082,16.763,1345,548,17.354,13.435
261,156,1019.917,726.955,44.870,14.247,13.941,143.667,15.264,1014,722,148.392,14.000
262,158,1050.190,1009.076,44.870,14.347,14.022,139.775,15.652,1043,1006,153.435,14.000
263,159,807.481,623.450,53.456,17.842,11.346,128.569,20.616,800,618,129.094,13.718
264,159,54.336,806.160,45.698,14.790,13.688,144.100,15.811,51,799,124.695,14.000
265,159,1219.236,892.852,45.698,14.968,13.525,16.034,15.811,1212,896,18.435,14.000
266,159,910.355,938.129,49.698,19.657,10.299,152.018,20.248,901,933,147.095,11.180
267,160,130.406,237.162,45.698,14.749,13.812,165.103,15.811,123,235,161.565,14.000
268,160,189.900,432.175,45.456,14.467,14.081,117.804,15.620,185,426,129.806,14.000
269,161,1211.811,813.829,46.042,14.969,13.695,42.913,16.125,1208,821,60.255,14.000
270,162,1301.938,206.099,46.284,14.993,13.757,63.800,15.811,1298,213,55.305,14.000
271,162,1334.179,525.765,45.698,14.843,13.897,5.660,15.811,1327,529,18.435,14.000
272,163,1286.776,242.850,48.284,16.845,12.321,4.156,18.248,1277,243,9.462,12.000
273,165,523.118,966.021,46.870,15.313,13.720,2.758,16.155,516,970,21.801,14.000
274,166,1078.735,273.964,46.627,14.839,14.244,47.765,16.279,1073,280,42.510,14.000
275,166,1323.825,481.795,51.355,16.986,12.443,11.348,17.720,1316,485,16.390,14.000
276,167,1085.710,474.201,47.113,15.453,13.760,34.129,16.401,1079,479,37.569,14.142
277,167,1279.290,712.793,47.698,15.828,13.434,27.096,16.763,1271,715,17.354,14.000
278,168,1044.554,227.327,49.698,17.161,12.465,75.380,18.248,1042,237,80.538,13.000
279,169,199.601,55.044,47.456,15.296,14.068,150.666,16.401,194,49,142.431,14.000
280,169,104.399,651.991,46.870,15.515,13.869,145.319,16.401,100,645,127.569,14.000
281,170,581.371,21.200,47.113,15.140,14.296,13.328,16.155,574,18,158.199,14.758
282,170,964.441,662.576,47.456,15.499,13.965,165.032,16.401,958,657,142.431,14.000
283,172,459.174,167.087,47.698,15.664,13.981,13.814,16.492,451,169,14.036,14.000
284,172,80.610,850.413,47.113,15.073,14.529,150.428,15.811,76,844,124.695,14.849
285,176,1091.665,169.602,48.284,15.432,14.521,44.235,16.401,1085,174,37.569,15.000
286,176,40.188,984.159,48.284,15.542,14.418,149.244,16.643,34,978,147.265,14.758
287,177,1308.946,752.020,48.527,15.600,14.446,147.269,16.643,1303,746,122.735,14.849
288,178,1200.242,313.843,48.527,15.231,14.879,93.271,16.279,1198,306,100.620,15.000
289,179,205.282,658.651,48.284,15.214,14.980,72.167,16.401,200,665,52.431,15.000
290,179,1124.696,976.383,48.284,15.420,14.780,57.868,16.401,1118,981,37.569,15.000
291,181,1381.671,526.511,48.284,15.602,14.771,38.995,16.643,1378,534,57.265,15.000
292,182,487.423,202.632,48.284,15.460,14.989,37.556,16.401,481,208,37.569,15.000
293,182,137.418,554.181,49.113,16.179,14.323,115.581,17.464,134,546,113.629,15.000
294,182,502.264,830.049,49.698,15.845,14.624,5.707,17.205,496,835,35.538,15.000
295,184,1305.125,730.103,49.456,16.088,14.562,0.781,16.971,1299,736,45.000,14.000
296,185,120.619,811.651,48.284,15.787,14.920,135.150,17.000,117,804,118.072,15.000
297,186,1119.290,887.000,50.527,17.433,13.585,178.667,18.248,1110,886,170.538,14.000
298,188,643.580,746.979,51.113,15.857,15.096,53.604,17.263,642,756,79.992,15.000
299,189,666.638,575.489,52.770,17.303,13.908,40.917,18.385,658,580,22.380,14.524
300,193,63.583,244.080,51.113,16.694,14.720,3.276,17.720,55,247,16.390,15.000
301,193,20.199,614.241,49.698,16.140,15.226,176.702,17.088,12,617,20.556,15.000
302,193,1079.894,628.111,49.941,16.015,15.344,32.948,16.763,1072,626,162.646,15.556
303,196,291.490,408.765,50.870,16.174,15.429,110.601,17.205,286,402,125.538,15.000
304,196,422.337,867.551,50.870,16.319,15.292,159.224,17.493,415,863,149.036,15.000
305,199,942.068,348.852,52.527,18.795,13.481,153.181,19.416,935,343,145.491,13.864
306,206,829.068,236.180,52.284,16.481,15.914,164.978,17.804,822,231,141.843,16.000
307,207,844.650,134.143,53.012,17.353,15.189,131.257,18.682,835,132,164.476,15.492
308,209,1180.911,908.074,52.527,16.677,15.956,11.292,17.720,1172,910,16.390,16.000
309,211,1024.751,984.931,53.941,18.465,14.549,89.805,19.416,1023,975,101.889,15.000
310,211,848.495,995.694,59.113,20.783,12.926,138.238,23.431,838,988,140.194,15.205
311,216,330.532,480.000,53.113,17.312,15.886,148.373,18.028,325,473,123.690,16.000
