 ,Area,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
47,25,1234.580,657.940,17.314,6.257,5.087,98.536,6.708,1233,655,116.565,5.000
48,27,638.907,729.907,18.728,7.140,4.815,127.844,7.810,636,727,129.806,5.367
49,28,121.929,412.429,22.142,8.939,3.988,1.487,9.220,117,412,167.471,5.000
50,29,518.500,538.293,20.385,7.505,4.920,57.770,8.062,517,542,60.255,5.657
51,30,794.500,172.000,18.971,6.535,5.845,0.000,7.280,791,171,164.055,6.000
52,31,872.919,284.532,19.556,7.365,5.359,127.366,8.062,871,281,119.745,6.000
53,33,236.288,128.136,20.142,7.401,5.677,152.811,8.062,233,126,150.255,6.000
54,34,1131.088,456.618,20.385,7.450,5.811,131.806,8.062,1129,453,119.745,6.364
55,34,876.618,482.000,20.728,7.828,5.530,149.830,8.602,873,480,144.462,6.000
56,35,338.586,460.043,21.314,6.956,6.406,164.060,7.810,336,457,129.806,6.000
57,35,509.329,868.471,20.971,7.225,6.168,146.015,8.062,506,866,150.255,6.708
58,37,1176.500,353.500,20.971,6.864,6.864,0.000,7.616,1175,350,113.199,7.000
59,37,283.716,564.149,22.385,8.219,5.732,130.762,8.944,282,560,116.565,6.364
60,37,393.527,629.743,20.971,7.431,6.340,136.742,8.062,392,626,119.745,7.000
61,38,455.579,213.421,24.971,10.076,4.802,22.042,10.296,451,216,29.055,5.385
62,39,1321.346,387.474,22.142,7.700,6.449,125.783,8.602,1319,384,125.538,7.000
63,43,1268.221,702.779,22.971,7.999,6.845,169.609,8.602,1265,700,144.462,7.000
64,44,779.205,785.682,24.385,8.295,6.754,100.158,9.220,778,781,102.529,7.000
65,48,1235.000,108.792,24.971,7.849,7.787,180.000,8.602,1233,105,125.538,8.000
66,50,1094.300,265.380,25.556,8.940,7.121,1.974,9.487,1090,263,161.565,7.000
67,50,328.940,631.120,24.971,9.339,6.817,137.782,10.000,326,627,126.870,7.603
68,50,725.660,678.000,25.556,8.040,7.918,0.000,9.220,722,675,139.399,8.000
69,50,501.160,941.720,25.556,8.986,7.085,134.013,10.000,498,938,126.870,7.778
70,51,750.324,599.363,25.556,9.135,7.108,165.554,9.849,746,597,156.038,7.000
71,52,230.481,15.712,26.385,8.925,7.419,148.938,9.899,227,12,135.000,8.000
72,52,1332.904,737.019,25.556,8.969,7.382,129.468,10.000,1330,733,126.870,8.000
73,52,337.904,866.019,25.556,8.969,7.382,129.468,10.000,335,862,126.870,8.000
74,57,607.395,203.395,27.213,9.351,7.762,134.999,10.000,605,199,126.870,8.485
75,57,706.061,713.465,29.799,12.306,5.898,150.435,13.038,700,710,147.529,6.859
76,58,274.483,15.569,27.213,9.414,7.845,123.597,10.296,272,11,119.055,8.485
77,59,1276.432,547.958,27.556,9.681,7.760,147.517,10.630,1273,544,131.186,8.000
78,61,195.254,128.549,28.971,10.928,7.107,85.661,11.402,194,123,105.255,7.000
79,61,1235.762,315.697,31.799,13.462,5.769,7.707,13.342,1229,317,12.995,6.505
80,62,893.000,418.403,27.799,9.246,8.538,135.046,10.296,889,415,150.945,9.000
81,63,911.516,187.325,27.799,9.219,8.701,146.019,10.000,909,183,126.870,9.000
82,63,1246.310,438.659,27.799,9.580,8.373,138.751,10.296,1244,434,119.055,8.944
83,63,311.262,723.341,28.385,9.848,8.145,128.169,10.817,308,719,123.690,8.485
84,64,1092.516,691.266,28.385,10.076,8.087,135.684,10.817,1089,687,123.690,8.944
85,66,194.212,793.682,29.799,9.400,8.940,82.575,10.440,193,799,73.301,9.000
86,68,730.485,693.471,28.971,9.663,8.960,131.456,10.817,727,689,123.690,9.000
87,69,213.051,117.370,29.799,10.296,8.533,152.060,11.180,208,115,153.435,9.000
88,69,731.413,921.978,30.971,11.039,7.958,120.332,12.207,728,917,124.992,8.497
89,70,478.729,9.257,29.799,10.464,8.518,122.243,11.402,475,5,127.875,9.000
90,70,668.100,730.686,29.799,9.773,9.120,21.538,10.630,664,734,41.186,9.000
91,72,1082.833,12.667,29.799,10.288,8.911,151.053,11.180,1078,10,153.435,9.000
92,74,854.068,989.351,30.971,10.963,8.594,145.632,12.042,850,985,131.634,9.000
93,76,305.566,315.934,35.799,14.756,6.558,94.451,15.297,304,309,101.310,7.000
94,79,1202.867,742.006,32.385,10.380,9.690,120.579,11.402,1200,737,127.875,10.000
95,81,297.883,280.364,32.627,10.635,9.697,108.351,11.402,296,275,105.255,10.000
96,81,1159.117,368.698,34.870,13.815,7.465,142.904,14.422,1153,364,146.310,8.485
97,83,284.114,200.970,32.971,10.404,10.157,62.198,11.402,280,197,127.875,10.000
98,83,78.343,413.693,34.627,12.093,8.739,168.073,13.416,73,410,153.435,9.839
99,87,137.891,362.626,33.799,11.044,10.030,106.332,12.042,134,358,131.634,10.000
100,87,193.190,947.511,34.627,12.486,8.872,130.517,13.454,189,942,131.987,9.192
101,89,118.365,423.343,35.213,12.303,9.210,145.402,13.601,113,420,143.973,9.899
102,89,1278.253,633.073,34.627,11.406,9.935,163.692,12.369,1272,632,165.964,10.000
103,93,659.403,452.328,35.213,11.089,10.678,124.324,12.042,655,448,131.634,11.000
104,93,1059.199,827.220,34.627,11.200,10.572,154.598,12.207,1054,824,145.008,11.000
105,93,652.909,1029.790,35.799,11.201,10.571,0.023,12.530,650,1024,118.610,10.850
106,94,1009.426,775.883,35.213,11.055,10.826,170.838,12.042,1006,771,131.634,11.000
107,95,762.437,27.911,35.213,11.230,10.771,160.073,12.207,759,23,124.992,11.000
108,95,608.574,808.595,34.627,11.547,10.475,131.823,12.530,606,803,118.610,11.000
109,96,1067.792,226.854,35.799,12.025,10.165,132.718,13.454,1064,222,131.987,11.000
110,98,743.918,842.786,36.042,12.129,10.287,150.741,12.806,741,837,128.660,10.733
111,100,592.740,107.470,36.627,11.890,10.709,149.441,12.806,588,103,141.340,11.000
112,101,751.045,691.995,36.870,11.605,11.081,130.414,12.806,747,687,141.340,11.314
113,102,411.961,496.333,36.627,12.696,10.230,142.420,13.601,406,493,143.973,11.000
114,102,591.441,1009.245,36.042,12.390,10.481,120.782,13.416,589,1003,116.565,11.000
115,103,387.005,136.947,36.870,12.141,10.802,139.359,12.806,383,132,128.660,11.314
116,103,210.976,265.306,37.213,12.041,10.891,156.620,12.806,206,261,128.660,11.000
117,104,930.308,434.192,37.799,12.471,10.618,144.674,14.213,924,430,140.711,11.000
118,104,116.231,503.404,36.627,12.523,10.574,148.206,13.454,111,499,131.987,11.000
119,106,695.679,764.462,37.213,13.043,10.348,143.956,14.213,690,760,140.711,11.000
120,106,130.821,815.604,38.042,12.942,10.428,113.331,13.601,129,809,107.103,11.000
121,108,256.620,493.972,43.355,18.111,7.593,54.746,17.804,251,501,51.843,8.578
122,108,394.917,832.426,37.213,12.615,10.901,150.952,13.601,389,829,143.973,11.000
123,109,515.839,952.115,38.042,12.084,11.485,141.731,13.038,510,949,147.529,12.000
124,111,1266.761,321.644,38.385,14.759,9.576,177.033,14.866,1260,319,160.346,9.000
125,112,1261.009,124.295,38.042,12.640,11.281,133.966,13.601,1257,119,126.027,12.000
126,112,857.857,735.946,38.627,12.356,11.541,117.272,13.601,854,730,126.027,12.000
127,115,1069.674,19.996,38.627,12.590,11.630,124.895,13.601,1066,14,126.027,12.000
128,116,604.198,301.853,39.213,13.039,11.327,134.242,14.213,599,297,140.711,12.000
129,118,1088.992,802.551,38.870,13.033,11.527,150.459,14.318,1083,798,155.225,12.000
130,119,1042.996,224.870,40.042,13.776,10.998,5.656,14.560,1036,227,15.945,11.000
131,119,346.702,672.727,44.284,14.620,10.363,158.766,15.811,340,667,145.305,11.180
132,119,108.971,998.954,39.213,12.948,11.702,132.773,14.213,105,993,129.289,12.000
133,125,1084.644,927.668,40.627,13.323,11.946,158.090,14.422,1079,923,146.310,12.000
134,126,993.524,467.802,40.042,13.474,11.906,150.254,14.422,988,463,146.310,12.000
135,128,783.797,862.625,42.042,13.365,12.194,97.210,14.560,781,870,74.055,12.000
136,129,325.632,790.857,41.698,13.411,12.247,129.937,14.560,324,784,105.945,12.728
137,130,387.262,287.531,41.213,14.253,11.613,124.085,15.620,382,282,129.806,12.000
138,132,556.500,690.083,41.213,13.769,12.206,158.094,15.264,550,686,148.392,12.000
139,133,1358.274,662.688,41.456,13.450,12.590,142.553,14.422,1355,656,123.690,12.969
140,135,1135.426,616.767,42.042,13.881,12.383,137.815,15.000,1132,610,126.870,12.969
141,137,375.493,155.230,42.042,13.876,12.571,134.036,15.000,371,149,126.870,13.000
142,138,838.790,318.058,48.284,19.087,9.205,72.995,18.682,836,327,74.476,9.803
143,138,479.312,726.522,42.627,13.856,12.681,128.182,15.000,474,721,126.870,13.000
144,140,603.243,474.386,42.870,14.470,12.319,143.860,15.264,597,470,148.392,12.728
145,141,1136.117,166.124,44.527,13.780,13.028,98.939,15.133,1129,165,172.405,13.590
146,141,929.819,383.684,46.627,16.091,11.157,15.524,17.493,922,386,30.964,11.963
147,142,254.042,192.585,42.870,14.229,12.707,152.340,15.000,249,187,126.870,13.000
148,143,539.990,414.983,43.698,15.037,12.109,142.034,15.811,533,411,145.305,12.728
149,144,445.931,14.438,42.870,14.435,12.701,149.848,15.264,439,11,148.392,13.000
150,144,772.576,123.257,45.598,15.538,11.800,140.307,16.279,764,122,169.380,12.021
151,144,1064.556,846.319,43.698,14.528,12.620,151.322,15.811,1057,844,161.565,13.000
152,144,68.819,970.722,43.698,14.584,12.572,137.686,15.264,65,964,121.608,13.416
153,146,209.438,538.349,44.042,14.602,12.730,144.256,15.620,204,533,129.806,13.000
154,146,483.774,842.411,46.870,15.228,12.207,106.521,17.493,480,836,120.964,12.872
155,148,455.568,866.851,44.971,15.900,11.852,175.710,16.643,449,863,147.265,11.000
156,150,1258.473,669.080,44.042,15.516,12.309,128.527,16.643,1254,662,122.735,13.000
157,151,1151.785,917.023,44.870,14.679,13.098,129.270,15.811,1148,910,124.695,13.864
158,152,226.717,67.289,49.012,15.813,12.239,54.818,17.720,224,75,73.610,12.623
159,152,639.013,271.447,44.627,15.010,12.893,145.067,16.279,634,265,132.510,13.000
160,154,146.000,95.299,47.456,14.469,13.552,5.554,16.643,144,87,122.735,14.000
161,154,1373.032,602.675,44.870,14.181,13.827,160.207,15.000,1368,597,126.870,14.000
162,157,237.252,767.825,45.698,15.317,13.051,128.035,16.279,232,762,132.510,13.435
163,157,1353.169,834.290,45.456,14.995,13.331,135.413,16.279,1348,828,132.510,14.000
164,160,1358.081,425.137,45.456,15.068,13.520,132.806,16.279,1353,419,132.510,14.000
165,160,348.025,729.319,45.698,15.134,13.461,127.305,15.811,345,722,108.435,14.000
166,161,960.252,1026.220,45.698,14.728,13.918,92.152,15.524,958,1019,104.931,14.000
167,163,477.273,194.089,46.284,15.276,13.586,146.247,16.279,472,188,132.510,14.000
168,165,450.112,276.852,47.598,15.425,13.620,172.326,17.263,441,277,10.008,14.142
169,165,131.718,428.348,46.527,15.482,13.570,112.214,16.492,130,420,104.036,14.000
170,166,1084.639,279.470,56.527,22.508,9.390,20.547,23.770,1074,286,22.249,10.399
171,167,764.650,132.763,48.184,15.895,13.377,136.712,16.763,763,124,107.354,13.435
172,168,135.970,313.577,46.870,15.418,13.873,122.079,16.401,131,307,127.569,14.000
173,168,1065.220,904.458,46.870,15.916,13.440,124.265,17.029,1060,898,130.236,14.000
174,174,841.236,856.506,47.698,15.945,13.894,125.174,17.000,837,849,118.072,14.311
175,175,1331.209,968.237,52.184,19.313,11.537,53.665,19.723,1327,977,59.534,13.148
176,176,498.812,68.017,49.355,16.452,13.621,146.029,18.028,490,64,160.560,14.142
177,176,405.722,514.415,49.113,15.800,14.183,145.048,16.971,400,508,135.000,14.758
178,177,439.895,286.167,51.355,17.767,12.684,160.120,18.788,431,283,154.799,14.142
179,178,276.590,850.292,48.284,15.842,14.306,138.174,17.029,270,845,139.764,14.849
180,179,18.668,222.455,48.284,15.366,14.832,132.050,16.401,15,215,127.569,15.000
181,180,835.367,213.306,50.284,16.272,14.084,131.194,18.028,830,205,123.690,15.000
182,180,915.867,519.844,48.870,15.990,14.333,176.543,16.763,908,522,17.354,14.000
183,182,520.308,728.874,49.698,15.894,14.579,125.451,17.029,514,723,130.236,15.000
184,184,1258.554,972.467,52.527,19.662,11.915,19.103,19.925,1249,976,17.526,12.965
185,185,820.500,328.500,48.870,15.930,14.786,134.989,17.029,815,322,130.236,15.000
186,185,86.986,424.370,50.284,16.416,14.349,141.236,18.028,79,419,146.310,14.849
187,185,330.895,662.868,55.941,21.529,10.941,137.675,22.804,324,655,127.875,12.203
188,187,641.532,1014.329,55.941,22.219,10.716,67.987,22.472,637,1025,69.146,11.884
189,188,432.356,484.005,49.698,17.066,14.026,124.057,17.804,427,477,128.157,14.758
190,195,1062.315,280.618,51.113,16.148,15.375,135.292,17.493,1056,274,149.036,16.000
191,195,71.438,714.274,49.698,16.687,14.879,117.094,17.889,68,706,116.565,15.000
192,195,1037.956,860.818,51.113,16.980,14.622,129.639,18.028,1033,853,123.690,15.205
193,199,1305.088,617.761,51.113,16.214,15.627,137.674,17.205,1300,611,125.538,16.000
194,201,701.679,699.226,68.426,18.892,13.546,149.714,24.207,697,690,128.290,16.856
195,206,1075.500,373.000,52.527,16.800,15.613,135.374,17.804,1070,366,128.157,16.000
196,211,421.325,649.519,53.698,18.953,14.174,81.479,19.416,420,659,78.111,14.000
197,212,1374.047,954.453,57.841,19.316,13.974,139.818,20.248,1369,946,122.905,14.849
198,214,433.154,355.682,52.870,17.052,15.979,141.568,18.601,425,351,143.746,16.000
199,214,972.453,523.790,53.355,17.297,15.753,133.227,18.385,969,515,112.380,16.263
200,214,261.178,793.266,53.113,17.296,15.754,126.537,18.358,257,785,119.358,16.000
201,214,530.042,799.617,53.113,17.432,15.630,126.688,18.439,525,792,130.601,16.000
202,220,566.895,499.668,53.113,17.362,16.134,108.580,18.385,564,491,112.380,16.000
203,222,1052.347,317.306,53.941,17.351,16.291,129.203,18.385,1048,309,112.380,16.971
204,222,647.788,593.009,54.527,17.449,16.199,143.621,18.601,640,588,143.746,16.971
205,222,109.905,897.626,54.527,17.733,15.940,136.054,18.868,104,890,122.005,16.547
206,224,1367.156,583.875,54.527,18.093,15.764,163.719,18.682,1358,582,164.476,16.000
207,229,981.234,365.841,56.527,17.703,16.470,52.521,19.416,975,374,55.491,17.000
208,233,582.058,949.672,55.698,18.317,16.196,126.495,19.416,576,942,124.509,16.971
209,236,537.538,30.263,55.113,17.664,17.011,142.962,18.868,529,26,147.995,17.000
210,237,1303.179,758.027,56.527,18.326,16.466,128.360,19.799,1296,751,135.000,16.971
211,237,656.892,1015.635,59.698,19.077,15.818,109.978,21.260,649,1009,138.814,15.752
212,238,533.139,438.164,63.941,24.733,12.252,11.247,24.515,521,442,11.768,13.399
213,240,766.604,591.117,56.527,18.287,16.710,123.976,19.209,760,584,128.660,17.000
214,242,49.946,379.169,56.770,17.811,17.300,128.451,18.868,45,371,122.005,17.678
215,242,1212.211,544.136,56.770,18.355,16.787,137.728,19.416,1204,539,145.491,16.971
216,242,382.355,673.087,56.770,18.391,16.754,80.452,19.416,381,663,101.889,17.000
217,244,359.992,232.512,56.770,18.059,17.203,134.878,18.974,356,224,108.435,17.678
218,245,711.667,681.263,57.113,18.405,16.948,156.748,19.416,703,676,145.491,17.000
219,248,148.488,110.020,58.870,18.529,17.042,141.944,20.616,141,102,129.094,17.000
220,249,927.693,331.914,57.698,18.050,17.564,122.615,19.849,920,326,139.086,17.000
221,253,275.868,581.425,57.698,18.892,17.051,149.875,20.000,268,575,143.130,17.000
222,255,23.512,852.743,58.284,18.971,17.114,117.823,20.248,17,845,122.905,17.000
223,262,156.786,172.160,59.113,18.387,18.143,179.423,19.849,149,166,139.086,18.000
224,263,113.949,481.489,59.355,18.777,17.834,149.660,19.849,107,474,139.086,18.000
225,265,1021.851,287.175,59.113,19.040,17.721,132.021,20.000,1016,279,126.870,18.000
226,270,756.437,972.567,60.184,19.232,17.875,136.784,20.000,750,965,126.870,18.336
227,273,1151.145,181.178,63.598,19.901,17.466,98.480,22.204,1149,191,82.235,18.000
228,282,123.741,932.652,66.184,23.331,15.389,22.866,25.298,113,936,18.435,17.000
229,283,325.701,371.518,62.184,19.660,18.328,86.120,21.190,322,381,70.710,18.783
230,285,362.293,665.167,62.527,20.054,18.094,135.626,22.023,355,656,129.472,18.783
231,286,978.937,967.864,62.184,20.156,18.067,138.648,21.260,972,960,131.186,18.385
232,287,1003.824,734.057,64.426,23.551,15.516,67.977,24.739,1000,746,75.964,16.918
233,288,745.573,327.781,61.355,19.779,18.539,135.709,20.809,737,322,144.782,19.000
234,288,913.014,425.344,64.770,21.437,17.106,150.412,23.022,904,419,145.620,18.012
235,291,370.548,543.290,70.770,26.334,14.070,172.531,26.926,356,541,164.932,16.000
236,293,346.336,645.790,76.912,23.971,15.563,136.501,27.803,336,636,127.694,17.678
237,293,500.241,846.046,65.113,20.794,17.941,164.589,22.472,490,840,147.724,18.952
238,295,1152.124,158.215,67.841,26.053,14.417,126.063,26.401,1145,148,127.304,15.532
239,301,1156.088,299.135,63.598,20.028,19.135,139.227,20.881,1146,296,163.301,19.677
240,304,1043.737,239.773,68.426,23.095,16.760,152.578,25.942,1031,234,152.447,17.678
241,312,913.798,768.888,70.083,22.765,17.450,9.574,25.318,900,772,9.090,19.000
242,318,1300.013,707.091,70.770,23.107,17.523,129.456,26.401,1293,698,127.304,19.230
243,330,925.873,1016.548,70.669,26.200,16.037,133.531,27.459,918,1005,123.111,16.971
244,339,1295.010,289.258,67.355,21.336,20.230,119.316,22.672,1287,281,131.424,20.000
245,359,785.531,932.770,78.083,26.992,16.934,160.181,29.732,770,926,160.346,19.000
246,361,776.688,624.816,69.841,21.992,20.900,144.837,22.804,769,616,127.875,21.213
247,373,53.696,665.165,71.012,22.296,21.301,126.280,23.601,45,657,143.616,21.913
248,378,1370.241,529.913,71.012,22.537,21.356,144.380,23.601,1360,524,143.616,21.913
249,380,941.234,1006.987,72.083,24.340,19.878,133.553,25.000,934,997,126.870,19.799
250,383,859.787,152.722,72.426,22.626,21.553,126.419,23.601,850,146,143.616,22.000
251,387,902.650,443.009,78.912,27.411,17.976,24.168,29.155,890,448,22.166,19.065
252,394,35.289,584.673,81.255,25.525,19.654,112.802,29.206,26,571,128.047,20.522
253,408,551.382,185.789,73.841,23.221,22.372,137.329,24.352,540,182,160.821,22.808
254,411,655.734,717.785,77.598,23.419,22.345,150.818,25.495,647,709,131.820,22.669
255,415,862.449,342.105,73.841,23.213,22.763,169.579,24.352,851,338,160.821,23.000
256,420,620.026,855.076,88.569,23.808,22.462,33.972,27.857,606,855,21.038,24.985
257,427,563.057,336.184,76.083,23.996,22.657,134.333,25.000,560,324,106.260,23.255
258,438,284.888,469.721,82.669,27.083,20.591,64.661,29.682,278,481,57.381,22.000
259,444,662.471,817.998,82.569,24.702,22.886,146.278,27.893,648,814,165.466,24.010
260,472,817.773,871.682,81.255,27.499,21.854,151.014,29.155,807,862,149.036,23.000
261,486,1066.111,995.362,81.497,26.226,23.595,143.569,27.785,1054,988,149.744,24.042
262,499,1122.765,827.480,81.255,25.916,24.516,131.894,27.019,1114,817,128.991,24.749
263,501,1121.494,692.638,85.841,30.006,21.259,144.672,32.016,1107,683,141.340,22.768
264,502,1253.930,895.052,81.841,26.332,24.273,102.031,27.514,1250,882,109.093,24.000
265,504,76.486,780.085,83.012,25.739,24.932,171.217,27.203,66,772,143.973,25.000
266,505,455.233,885.662,85.012,26.383,24.371,105.212,28.302,448,873,122.005,25.000
267,541,112.029,337.971,85.497,26.693,25.805,119.112,28.018,101,329,145.176,26.000
268,553,243.882,468.164,86.083,26.913,26.163,95.731,27.893,239,455,104.534,26.000
269,562,566.025,216.502,87.841,29.659,24.126,147.669,31.623,553,208,145.305,25.000
270,566,532.684,1010.138,88.669,28.447,25.333,142.501,30.610,522,1000,141.633,26.000
271,576,752.616,399.448,88.083,27.584,26.587,144.168,28.601,741,391,143.531,27.000
272,641,457.483,581.945,93.740,29.000,28.143,137.370,30.083,452,568,105.422,28.622
273,724,1285.456,891.569,100.326,33.027,27.911,123.446,34.205,1274,878,127.875,28.622
274,741,1070.966,248.415,117.296,35.695,26.431,171.431,38.328,1051,255,7.496,28.953
275,811,457.364,472.470,105.983,32.985,31.305,107.810,34.205,453,456,105.255,31.752
276,818,84.897,818.000,105.740,33.540,31.053,167.248,34.785,68,812,161.565,31.000
277,989,1277.714,589.251,115.640,35.798,35.176,127.225,37.000,1271,572,108.925,35.000
278,1006,474.435,777.210,117.397,36.339,35.248,116.929,39.000,465,759,112.620,35.000
279,1139,951.242,350.944,141.539,43.049,33.687,45.084,50.249,941,372,58.841,35.777
280,1358,1042.207,521.814,136.711,42.308,40.869,107.679,43.600,1030,504,126.607,41.000
281,1494,962.167,396.046,159.539,47.579,39.980,169.494,55.444,938,376,140.856,40.311
