 ,Area,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
27,4,579.000,449.000,5.657,2.257,2.257,0.000,2.828,578,448,135.000,2.000
28,4,178.000,606.000,5.657,2.257,2.257,0.000,2.828,177,605,135.000,2.000
29,4,45.250,909.500,7.657,2.734,1.863,90.000,3.162,45,908,108.435,2.000
30,5,554.100,304.700,7.657,3.144,2.025,71.565,3.606,553,306,56.310,2.000
31,5,930.100,748.700,7.657,3.144,2.025,71.565,3.606,929,750,56.310,2.000
32,5,1053.100,908.500,9.899,4.409,1.444,40.735,5.000,1051,910,36.870,2.121
33,6,995.500,489.000,7.657,3.385,2.257,0.000,3.606,994,488,146.310,2.000
34,6,506.667,520.333,8.485,3.140,2.433,45.000,3.606,505,521,33.690,2.828
35,6,1034.333,667.667,8.485,3.140,2.433,45.000,3.606,1033,669,33.690,2.828
36,6,703.333,914.333,8.485,3.140,2.433,135.000,3.606,702,913,123.690,2.828
37,6,210.333,986.167,9.071,2.930,2.607,63.435,3.606,209,985,123.690,3.000
38,7,757.500,179.214,9.071,3.086,2.888,0.000,3.606,756,178,123.690,3.000
39,7,33.500,372.214,9.071,3.086,2.888,0.000,3.606,32,371,123.690,3.000
40,7,24.500,601.500,8.485,3.772,2.363,135.000,4.243,23,600,135.000,2.828
41,7,118.214,696.500,8.485,3.086,2.888,90.000,3.606,117,695,123.690,3.000
42,7,679.500,758.786,9.071,3.086,2.888,0.000,3.606,679,757,123.690,3.000
43,7,262.214,831.500,8.485,3.086,2.888,90.000,3.606,261,830,123.690,3.000
44,7,1078.500,850.214,9.071,3.086,2.888,0.000,3.606,1077,849,123.690,3.000
45,8,1084.125,119.750,10.485,3.824,2.664,72.704,4.472,1083,122,63.435,3.000
46,8,400.375,223.375,9.071,3.538,2.879,45.000,4.243,399,225,45.000,3.000
47,8,420.625,294.625,9.071,3.538,2.879,45.000,4.243,419,296,45.000,3.000
48,8,454.625,459.625,9.071,3.538,2.879,45.000,4.243,453,461,45.000,3.000
49,8,651.375,784.625,9.071,3.538,2.879,135.000,4.243,650,783,135.000,3.000
50,8,709.625,816.375,9.071,3.538,2.879,135.000,4.243,708,815,135.000,3.000
51,8,109.750,835.250,9.899,3.797,2.682,172.982,4.472,108,834,153.435,3.000
52,10,1383.000,264.700,10.485,4.198,3.033,180.000,4.472,1381,264,153.435,3.000
53,10,1284.000,523.500,10.485,4.444,2.865,153.435,5.000,1282,522,143.130,3.000
54,10,23.500,879.000,10.485,4.444,2.865,63.435,5.000,22,881,53.130,3.000
55,11,617.591,16.136,11.071,4.384,3.195,74.929,5.000,616,18,53.130,3.000
56,11,1019.864,31.682,11.899,4.900,2.859,37.875,5.657,1018,34,45.000,3.536
57,11,94.136,227.136,11.899,4.506,3.108,149.714,5.000,93,225,126.870,3.578
58,11,518.045,253.318,11.899,4.507,3.107,41.028,5.000,516,255,36.870,3.536
59,11,189.864,900.409,11.071,4.384,3.195,15.071,5.000,188,902,36.870,3.000
60,11,56.682,1023.955,11.314,4.507,3.107,48.972,5.000,55,1026,36.870,3.536
61,12,789.500,75.000,11.657,4.514,3.385,90.000,5.000,788,73,126.870,3.000
62,12,532.083,243.750,11.899,4.424,3.453,32.067,5.000,530,245,36.870,4.000
63,12,1341.833,774.000,11.899,4.424,3.454,37.238,5.000,1340,776,36.870,4.000
64,12,831.000,925.000,11.314,3.909,3.909,0.000,4.472,830,923,116.565,4.000
65,13,1022.731,24.731,12.485,4.762,3.476,45.000,5.657,1021,27,45.000,4.000
66,13,1193.808,69.423,13.314,4.353,3.803,61.236,5.099,1193,67,101.310,4.000
67,13,240.962,152.346,12.485,4.359,3.797,166.224,5.000,240,150,126.870,4.000
68,13,85.885,375.962,12.485,4.899,3.378,50.735,5.657,84,378,45.000,4.000
69,13,744.885,908.115,11.899,4.380,3.779,45.000,5.000,743,910,36.870,4.000
70,15,971.367,25.300,13.314,5.243,3.643,9.899,5.831,969,27,30.964,4.000
71,15,749.100,242.900,13.071,4.659,4.099,135.000,5.657,747,241,135.000,4.000
72,16,751.688,168.500,19.556,7.151,2.849,48.986,8.602,748,172,54.462,3.883
73,16,631.375,384.500,14.485,5.419,3.760,90.000,5.831,630,382,120.964,4.000
74,17,1222.206,16.618,14.485,5.079,4.262,80.538,5.831,1221,19,59.036,4.000
75,17,945.559,469.147,15.071,6.541,3.309,85.692,6.708,944,472,63.435,3.000
76,18,446.333,270.111,15.899,6.354,3.607,96.782,6.708,445,267,116.565,4.000
77,18,1273.000,347.500,14.485,5.587,4.102,113.109,6.403,1271,345,128.660,4.000
78,18,1215.667,373.056,15.899,6.488,3.532,80.768,6.708,1214,376,63.435,4.000
79,18,812.111,503.778,16.728,7.092,3.232,30.854,7.810,809,506,39.806,4.025
80,18,540.389,713.444,14.728,4.995,4.588,153.435,5.831,539,711,120.964,4.919
81,18,279.500,889.778,15.314,5.814,3.942,146.378,6.403,278,887,128.660,4.472
82,19,146.132,719.763,15.899,6.218,3.890,6.198,6.708,143,721,26.565,4.000
83,19,389.763,882.816,16.142,5.634,4.294,69.033,6.325,389,886,71.565,4.919
84,20,85.450,212.900,20.971,7.060,3.607,166.834,8.544,81,211,159.444,4.000
85,20,149.850,244.050,15.899,6.319,4.030,78.805,6.708,148,247,63.435,4.000
86,20,754.600,313.550,15.314,5.251,4.849,63.435,5.831,753,311,120.964,5.000
87,20,1190.100,564.650,16.728,5.872,4.337,65.697,6.708,1189,568,63.435,4.950
88,21,1131.690,168.548,15.899,5.621,4.756,126.136,6.403,1130,166,128.660,5.000
89,21,1171.405,540.976,16.142,6.258,4.272,61.316,6.708,1170,544,63.435,4.919
90,21,107.310,586.452,15.899,5.621,4.756,126.136,6.403,105,584,128.660,5.000
91,22,233.591,362.000,16.728,6.458,4.337,51.749,7.211,232,365,56.310,4.950
92,22,864.000,726.500,17.314,7.173,3.905,31.469,7.810,861,729,39.806,4.472
93,23,725.109,108.413,16.728,6.569,4.458,33.306,7.211,722,110,33.690,4.950
94,23,103.109,242.587,16.728,6.569,4.458,146.694,7.211,100,241,146.310,4.950
95,23,1302.717,492.370,16.728,5.884,4.977,30.043,6.708,1300,494,26.565,5.000
96,25,1169.340,549.300,20.971,8.630,3.689,59.248,8.944,1167,553,63.435,4.438
97,25,654.940,560.620,18.142,6.807,4.676,73.355,7.616,654,564,66.801,5.000
98,25,955.420,583.540,17.899,5.976,5.326,69.658,7.071,953,586,45.000,5.000
99,26,101.769,77.769,18.142,6.811,4.861,10.465,7.616,98,79,23.199,5.000
100,26,1088.577,598.692,18.728,6.836,4.842,77.570,7.616,1087,602,66.801,5.000
101,27,99.833,211.093,19.899,8.116,4.236,7.116,8.544,96,213,20.556,4.000
102,27,172.019,257.611,18.971,6.419,5.355,71.909,7.280,171,261,74.055,5.814
103,27,1316.019,542.167,24.385,8.923,3.853,179.729,9.487,1312,540,161.565,5.000
104,27,1187.204,583.167,18.728,6.620,5.193,41.473,7.211,1184,585,33.690,5.814
105,27,1110.685,692.870,20.728,8.511,4.039,72.469,8.944,1109,697,63.435,4.743
106,28,57.679,573.857,20.142,7.126,5.003,84.163,8.246,57,578,75.964,5.000
107,28,846.000,992.000,18.142,6.711,5.312,45.001,7.211,843,994,33.690,5.657
108,29,566.431,186.914,20.485,7.824,4.719,176.324,8.062,563,185,150.255,5.000
109,29,1322.707,530.741,19.556,6.849,5.391,68.499,7.616,1321,534,66.801,6.000
110,29,1221.776,552.534,20.142,7.982,4.626,55.013,8.602,1219,556,54.462,5.367
111,29,917.190,685.259,23.799,9.328,3.958,48.426,10.000,913,689,36.870,4.950
112,30,470.400,401.633,19.556,6.837,5.587,27.817,7.616,467,403,23.199,6.000
113,30,1212.833,578.567,23.556,10.401,3.672,60.636,10.817,1210,583,56.310,4.472
114,31,7.468,892.629,19.899,7.548,5.229,9.793,8.062,4,895,29.745,5.000
115,32,880.125,540.625,22.385,8.480,4.805,39.400,9.220,876,543,40.601,5.657
116,33,661.742,700.924,20.142,7.001,6.002,9.338,7.616,658,700,156.801,6.000
117,33,793.955,721.591,20.728,7.199,5.837,97.119,8.062,792,718,119.745,6.000
118,34,911.559,151.853,20.728,7.832,5.527,29.639,8.602,908,154,35.538,6.000
119,34,639.676,423.294,22.142,7.705,5.619,24.477,8.602,636,425,35.538,6.548
120,34,1007.265,807.941,22.627,8.445,5.126,47.847,8.944,1003,810,26.565,5.657
121,35,617.929,392.586,20.728,7.742,5.756,59.093,8.602,615,396,54.462,6.000
122,35,509.643,617.757,24.385,10.544,4.226,55.922,10.817,506,622,56.310,4.992
123,35,304.414,689.071,20.728,7.742,5.756,30.907,8.602,301,692,35.538,6.000
124,35,435.929,824.671,21.899,7.655,5.821,74.473,8.602,433,828,54.462,6.000
125,36,925.306,214.250,23.556,8.857,5.175,54.354,10.000,922,218,53.130,6.102
126,36,1122.806,284.750,22.971,8.793,5.213,53.132,9.434,1121,289,57.995,6.000
127,36,647.250,647.361,23.799,10.007,4.581,54.902,10.296,645,652,60.945,5.400
128,36,1143.167,921.167,22.142,8.839,5.186,45.000,9.899,1140,925,45.000,5.657
129,38,267.842,444.711,22.385,7.670,6.308,26.501,8.602,264,447,35.538,7.000
130,38,1066.368,609.947,23.314,8.722,5.547,79.026,9.434,1064,614,57.995,6.000
131,39,1317.577,363.295,22.971,9.364,5.303,49.945,10.000,1314,367,53.130,5.657
132,39,1047.833,422.090,24.142,9.880,5.026,21.625,10.296,1043,424,29.055,5.692
133,39,899.936,673.090,22.728,8.796,5.645,68.180,9.434,897,677,57.995,6.000
134,40,20.350,123.350,22.728,8.700,5.854,45.000,9.899,17,127,45.000,6.364
135,40,420.575,365.025,22.971,8.570,5.943,51.851,9.434,418,369,57.995,6.364
136,40,28.575,923.850,22.971,8.554,5.954,51.673,9.434,26,928,57.995,6.364
137,41,57.988,195.720,22.385,8.045,6.489,178.444,8.544,54,194,159.444,7.000
138,41,934.427,355.305,23.556,8.633,6.047,56.004,9.434,931,359,57.995,6.708
139,41,1286.549,971.305,25.799,11.022,4.736,34.042,11.662,1282,975,30.964,5.600
140,42,1191.595,518.048,23.799,8.993,5.946,46.587,9.434,1188,521,32.005,6.364
141,42,1303.405,563.833,24.142,9.706,5.510,20.729,10.296,1299,566,29.055,6.000
142,44,611.432,221.409,24.385,8.932,6.272,20.270,9.849,607,224,23.962,7.000
143,45,266.900,511.833,24.385,9.623,5.954,46.953,10.000,263,515,36.870,6.364
144,46,866.326,767.457,24.971,9.018,6.494,82.291,9.487,865,763,108.435,7.000
145,48,737.625,81.000,27.799,10.603,5.764,52.650,11.402,734,85,52.125,6.800
146,48,1253.708,708.792,26.971,10.356,5.901,64.982,11.180,1252,714,63.435,6.641
147,48,218.438,806.958,24.971,8.711,7.016,73.979,9.487,216,811,71.565,7.000
148,50,1250.760,94.580,29.213,12.166,5.233,38.836,12.728,1246,99,45.000,6.000
149,50,348.460,869.840,28.627,11.591,5.493,39.199,12.042,344,874,41.634,6.364
150,50,93.560,923.900,26.385,9.478,6.717,36.894,10.000,90,927,36.870,7.778
151,51,980.971,177.833,28.971,9.983,6.505,49.588,11.402,978,182,52.125,8.043
152,51,1236.971,484.500,25.799,9.034,7.188,47.128,10.000,1233,488,36.870,7.778
153,52,164.115,22.212,26.385,9.511,6.961,53.015,10.296,162,27,60.945,7.603
154,53,1012.764,586.745,27.213,9.848,6.852,22.785,10.440,1008,589,16.699,7.589
155,54,652.500,502.000,26.485,8.976,7.660,106.741,10.630,649,498,131.186,7.000
156,55,1365.918,275.191,27.213,9.963,7.029,155.373,10.440,1361,274,163.301,7.603
157,55,781.773,1024.318,26.971,10.039,6.976,35.998,10.817,777,1027,33.690,7.778
158,56,769.018,993.071,28.385,10.692,6.668,68.838,11.180,766,998,63.435,7.155
159,57,941.342,584.588,27.213,9.172,7.912,27.527,9.849,937,587,23.962,8.485
160,59,586.890,36.805,28.627,8.816,8.521,165.187,10.440,582,38,16.699,9.000
161,60,93.000,903.350,28.385,10.816,7.063,28.834,11.662,88,907,30.964,7.778
162,61,192.943,640.746,29.213,9.352,8.304,101.717,10.198,192,636,101.310,8.944
163,63,955.786,87.024,29.213,9.523,8.423,36.621,10.630,952,91,48.814,9.000
164,66,1109.788,78.182,30.627,11.037,7.614,44.874,11.662,1106,83,59.036,8.485
165,66,1007.712,230.545,30.385,11.032,7.617,41.330,12.042,1003,234,41.634,8.485
166,68,759.574,152.735,29.213,9.563,9.053,107.567,10.440,758,148,106.699,9.000
167,68,1356.426,335.574,30.971,10.701,8.091,170.363,11.705,1351,332,160.017,8.000
168,69,307.746,112.457,31.799,9.735,9.025,4.978,10.817,304,109,146.310,9.610
169,69,1075.384,487.152,32.385,12.218,7.191,57.806,13.601,1071,493,53.973,8.485
170,71,985.430,332.514,31.799,12.209,7.404,58.910,13.038,982,338,57.529,8.321
171,73,93.116,312.897,30.627,11.452,8.116,44.261,12.207,88,316,34.992,8.485
172,73,459.089,906.048,32.971,12.240,7.594,60.332,13.601,455,911,53.973,8.497
173,73,80.514,905.199,33.799,13.126,7.081,170.934,13.601,74,903,162.897,7.809
174,74,171.932,241.568,31.556,11.440,8.236,94.438,12.083,169,236,114.444,8.000
175,74,769.554,591.270,32.971,12.540,7.514,52.323,14.213,765,597,50.711,8.485
176,75,766.593,569.873,34.042,12.833,7.441,46.138,13.601,763,575,53.973,8.400
177,75,589.247,691.193,34.284,10.930,8.736,102.277,12.649,587,685,108.435,9.800
178,78,106.487,655.910,36.042,13.432,7.394,29.540,15.264,99,660,31.608,8.854
179,78,1078.513,992.333,33.213,10.206,9.731,40.146,11.402,1073,995,15.255,10.000
180,80,676.400,436.250,34.627,12.396,8.217,25.639,13.038,671,440,32.471,8.854
181,80,119.562,525.000,33.213,10.919,9.328,102.083,12.369,118,519,104.036,9.000
182,82,64.122,1013.537,34.627,10.949,9.536,76.892,12.530,60,1018,61.390,10.000
183,84,743.524,138.869,34.971,12.942,8.264,178.686,13.342,737,136,167.005,8.000
184,84,1144.071,237.583,32.627,11.416,9.369,52.675,12.207,1139,241,34.992,9.899
185,84,713.012,357.345,34.042,11.085,9.648,121.821,12.083,711,352,114.444,10.607
186,84,53.321,627.893,33.799,11.073,9.659,35.630,12.207,48,631,34.992,10.000
187,84,521.833,760.000,38.042,14.896,7.180,43.897,16.279,516,766,42.510,8.485
188,84,1014.119,813.583,36.870,12.493,8.561,20.889,14.318,1008,814,12.095,9.899
189,85,1144.124,379.724,33.799,12.194,8.875,48.400,13.454,1139,384,41.987,9.800
190,85,853.194,529.876,36.870,15.101,7.167,42.172,15.811,846,534,34.695,7.778
191,88,1112.943,264.080,34.627,12.307,9.104,49.770,13.601,1108,268,36.027,9.899
192,88,378.545,556.114,33.799,11.226,9.981,161.895,12.083,373,554,155.556,10.000
193,88,769.545,607.011,34.870,11.659,9.610,67.341,12.369,768,613,75.964,9.839
194,88,505.966,734.977,36.627,12.775,8.771,19.002,13.928,499,737,21.038,9.206
195,89,976.579,83.770,34.870,11.980,9.459,30.066,13.000,970,86,22.620,9.899
196,89,759.275,394.938,35.456,12.652,8.957,37.461,13.601,753,398,36.027,9.899
197,91,279.467,449.104,37.213,11.672,9.926,81.564,13.342,280,456,77.005,10.000
198,91,59.236,755.346,36.627,13.991,8.281,27.674,14.765,53,760,28.301,8.944
199,92,1239.967,462.478,34.385,11.306,10.361,99.260,12.530,1237,457,118.610,10.000
200,92,434.935,738.761,35.456,13.349,8.775,36.278,14.422,429,743,33.690,9.192
201,93,648.952,463.392,35.456,12.185,9.718,78.482,13.601,647,470,72.897,10.000
202,95,743.584,152.500,35.213,12.512,9.667,139.632,13.601,738,148,143.973,10.607
203,96,935.292,171.260,38.284,14.053,8.698,39.063,14.765,928,174,28.301,9.603
204,97,1092.943,961.211,35.799,12.087,10.218,9.483,12.649,1087,960,161.565,10.000
205,98,728.112,135.367,35.456,11.576,10.779,150.847,12.369,722,134,165.964,11.000
206,98,1276.878,308.337,46.527,19.084,6.538,51.416,20.000,1272,317,53.130,7.926
207,98,472.561,784.173,36.627,11.646,10.714,51.148,12.806,468,789,38.660,11.000
208,98,723.327,879.306,38.627,14.619,8.535,40.859,15.811,717,884,34.695,9.839
209,99,387.874,177.732,38.284,14.635,8.613,128.866,15.264,384,171,121.608,9.527
210,102,1312.765,454.333,41.213,14.045,9.247,60.374,16.125,1307,460,60.255,10.695
211,102,152.039,585.843,36.042,12.197,10.647,30.880,13.416,146,589,26.565,11.000
212,103,186.617,750.976,40.042,14.129,9.282,28.510,15.264,180,755,31.608,10.286
213,107,991.173,65.005,38.870,12.231,11.139,46.834,13.601,984,63,162.897,11.649
214,110,1008.155,347.845,41.456,16.026,8.739,41.178,17.205,1001,353,35.538,9.899
215,110,712.036,453.773,40.870,14.630,9.573,40.593,15.811,706,459,55.305,10.499
216,111,772.275,475.221,39.698,14.552,9.712,36.117,15.264,765,478,31.608,10.600
217,112,1291.116,272.580,41.456,14.270,9.993,39.151,16.643,1283,277,32.735,11.180
218,114,372.035,251.026,40.042,12.385,11.720,75.620,13.928,372,244,111.038,12.000
219,114,337.842,267.886,39.799,13.900,10.442,72.590,15.000,333,274,53.130,10.914
220,116,633.724,61.397,43.941,15.910,9.283,52.702,16.643,626,65,32.735,10.413
221,116,295.164,462.948,45.113,17.317,8.529,129.149,17.804,290,455,128.157,10.419
222,116,1128.259,729.379,39.698,14.679,10.062,45.376,15.264,1122,734,31.608,10.607
223,117,153.329,803.158,41.799,13.783,10.808,16.254,15.556,147,809,45.000,11.287
224,118,1034.025,349.983,41.698,14.339,10.478,35.055,15.264,1026,352,31.608,11.371
225,119,997.559,312.265,39.698,13.409,11.300,44.185,13.928,991,315,21.038,11.314
226,120,1246.458,947.492,41.456,15.281,9.998,33.436,16.125,1239,951,29.745,11.180
227,123,262.996,220.386,46.527,15.311,10.228,117.054,16.763,262,211,107.354,10.878
228,124,680.435,228.565,41.113,13.948,11.319,53.818,14.866,678,236,70.346,11.926
229,125,645.196,49.588,43.113,15.142,10.511,19.372,16.492,637,52,14.036,11.642
230,126,40.651,563.778,42.284,14.730,10.891,27.478,15.811,33,565,18.435,11.884
231,132,103.712,667.129,44.042,15.135,11.105,37.405,16.643,97,673,32.735,12.522
232,133,470.071,578.019,45.698,17.668,9.585,36.264,18.601,463,584,36.254,10.539
233,133,819.733,1030.335,44.284,16.072,10.536,39.429,17.493,812,1035,30.964,12.021
234,136,37.309,127.838,42.042,14.470,11.967,38.056,15.811,31,133,34.695,12.728
235,137,711.544,103.449,43.456,13.783,12.656,28.930,14.866,704,105,19.654,13.000
236,137,428.836,557.712,44.284,14.408,12.107,17.069,16.553,422,561,25.017,13.000
237,138,1359.268,713.297,54.770,23.179,7.580,54.347,24.207,1353,723,51.710,8.981
238,139,263.665,112.371,45.355,14.226,12.441,96.878,16.125,263,104,97.125,13.200
239,139,163.910,541.989,44.527,14.998,11.801,127.486,16.155,162,534,111.801,12.021
240,141,1086.372,473.684,48.284,17.729,10.126,68.910,18.601,1079,480,53.746,11.628
241,142,246.000,232.148,43.799,14.174,12.756,104.815,15.620,240,227,140.194,12.000
242,142,1369.014,259.930,47.355,17.763,10.178,130.092,18.439,1364,252,130.601,10.818
243,142,1116.324,503.282,44.042,14.544,12.431,5.288,15.297,1109,503,168.690,12.000
244,143,762.066,191.794,51.598,22.000,8.276,45.761,22.023,756,201,50.528,9.192
245,148,1209.068,51.115,44.870,15.976,11.795,86.419,16.763,1206,59,72.646,12.000
246,151,65.937,637.805,45.799,14.310,13.435,89.486,16.125,61,645,60.255,13.000
247,152,92.296,390.671,44.870,15.945,12.137,26.071,17.000,85,395,28.072,12.969
248,152,1322.539,553.164,49.113,16.630,11.637,53.753,17.889,1318,561,63.435,13.313
249,152,1099.257,939.947,45.456,15.713,12.317,39.104,16.643,1092,944,32.735,12.969
250,153,769.572,809.278,49.113,16.371,11.899,33.913,18.028,762,816,33.690,12.965
251,154,1267.169,361.825,54.284,21.639,9.061,20.202,21.541,1258,368,21.801,10.300
252,156,379.083,162.744,48.870,18.814,10.558,77.247,19.925,377,172,72.474,11.000
253,158,938.095,550.816,49.113,17.539,11.470,25.612,19.235,928,554,27.897,12.758
254,158,78.880,757.759,46.527,15.489,12.988,58.729,16.553,71,761,25.017,13.416
255,159,1109.965,488.921,47.941,15.712,12.885,29.980,16.763,1102,492,17.354,13.899
256,162,676.975,634.938,46.042,15.346,13.441,40.441,17.029,670,640,40.236,14.000
257,166,1009.277,62.934,57.113,21.035,10.048,80.494,21.840,1006,72,74.055,11.963
258,168,103.851,269.655,53.456,18.057,11.846,34.005,21.260,95,277,41.186,13.645
259,168,94.310,830.149,47.113,15.298,13.982,148.650,16.155,87,826,158.199,14.700
260,169,1131.346,943.429,49.456,16.921,12.717,24.312,18.028,1123,947,19.440,13.000
261,172,619.860,774.552,50.870,16.591,13.200,24.170,18.028,613,781,33.690,13.582
262,174,455.891,680.592,49.113,15.826,13.999,28.028,17.029,451,688,49.764,14.708
263,175,1186.694,874.294,49.213,16.821,13.246,123.804,18.601,1180,867,126.254,14.000
264,176,26.057,422.506,49.113,15.964,14.037,62.641,17.088,23,431,69.444,14.758
265,177,966.952,182.766,52.184,18.501,12.181,29.173,19.925,958,187,17.526,12.980
266,178,79.635,362.225,49.456,15.545,14.580,20.622,17.029,72,367,40.236,15.000
267,178,223.242,728.635,49.355,15.093,15.016,6.224,16.553,215,726,154.983,15.205
268,178,990.343,776.871,50.527,16.733,13.545,24.212,18.788,981,779,25.201,14.758
269,178,1139.292,882.011,51.113,17.553,12.912,22.187,19.235,1130,886,27.897,13.864
270,179,30.830,319.796,50.770,16.558,13.765,167.665,18.439,22,318,167.471,14.849
271,180,721.911,708.744,61.012,24.924,9.195,130.931,25.612,712,700,141.340,11.101
272,183,384.298,256.270,52.870,17.346,13.433,99.904,18.868,378,248,122.005,14.000
273,186,177.339,704.269,51.355,16.301,14.528,28.370,17.720,169,707,16.390,15.305
274,187,888.826,574.243,50.527,17.237,13.813,37.854,18.358,881,579,29.358,14.849
275,189,558.082,199.860,57.113,20.698,11.626,47.090,22.804,551,208,52.125,13.435
276,190,693.068,302.984,51.113,18.109,13.359,39.825,18.868,685,308,32.005,14.063
277,190,1167.658,1019.589,51.698,18.805,12.865,37.569,20.000,1160,1026,36.870,13.864
278,193,855.749,700.821,51.456,17.487,14.052,40.465,19.105,849,708,42.879,15.000
279,195,115.515,171.110,51.698,17.120,14.503,32.629,18.385,107,174,22.380,15.000
280,196,1144.372,310.862,54.284,18.415,13.552,51.989,20.809,1138,319,54.782,14.600
281,196,755.990,747.974,52.527,17.920,13.926,35.396,18.601,749,754,36.254,14.600
282,197,165.439,887.343,51.113,17.087,14.680,11.881,17.720,157,885,163.610,15.000
283,198,426.258,316.551,53.113,19.325,13.045,29.714,21.095,417,322,31.430,14.000
284,198,1208.278,408.818,52.527,17.880,14.099,57.991,18.601,1202,416,53.746,14.311
285,200,1024.405,133.705,53.941,18.112,14.060,33.510,19.698,1016,137,23.962,15.205
286,200,447.860,1003.700,51.698,16.602,15.338,36.896,17.493,441,1009,30.964,16.000
287,201,1046.226,962.192,54.527,18.857,13.572,39.956,20.000,1040,970,53.130,14.700
288,205,1204.134,19.768,54.870,17.973,14.522,121.330,20.000,1197,13,126.870,16.000
289,210,719.414,310.395,53.941,17.575,15.213,37.771,18.974,710,313,18.435,15.652
290,211,915.273,1025.671,55.113,19.581,13.720,28.981,21.095,905,1030,31.430,14.758
291,214,601.757,495.117,53.113,17.042,15.989,33.397,18.028,593,498,19.440,16.000
292,215,98.505,177.816,54.770,17.026,16.078,18.235,18.439,90,174,167.471,16.971
293,216,957.769,101.537,55.113,18.036,15.248,85.851,19.313,953,92,111.251,16.000
294,216,1081.287,974.375,61.255,20.862,13.183,67.964,22.136,1079,985,71.565,14.920
295,217,676.362,963.002,54.527,17.995,15.354,34.107,19.209,671,971,51.340,16.000
296,219,1155.071,199.888,54.770,18.205,15.316,37.382,19.313,1146,204,21.251,15.949
297,220,1372.077,576.577,57.113,19.332,14.489,27.246,21.401,1365,583,37.405,16.000
298,220,517.986,979.073,56.770,17.777,15.757,6.660,19.925,509,982,17.526,16.547
299,222,21.338,306.194,64.426,21.641,13.061,84.074,23.345,18,294,99.866,15.274
300,223,1128.383,379.715,54.870,18.472,15.371,168.415,20.125,1120,375,153.435,15.000
301,227,889.967,704.293,55.355,19.243,15.020,44.124,20.125,881,708,26.565,15.556
302,231,125.461,244.136,55.941,18.008,16.333,171.483,19.416,116,241,168.111,16.000
303,234,310.269,221.158,56.184,18.562,16.051,41.753,19.313,307,230,68.749,16.263
304,234,51.902,719.991,65.255,22.356,13.327,67.586,25.060,46,729,61.390,15.380
305,234,1088.692,1023.218,57.355,19.658,15.156,38.987,21.095,1080,1029,31.430,16.000
306,235,742.134,183.572,56.770,19.009,15.741,47.030,20.000,734,190,36.870,16.263
307,236,1331.750,489.581,69.355,27.908,10.767,9.830,27.857,1319,495,21.038,12.455
308,236,1188.318,858.093,58.527,19.401,15.488,22.274,21.932,1180,866,24.228,16.000
309,238,295.866,270.777,56.527,18.376,16.490,3.910,19.698,287,275,23.962,16.000
310,240,957.733,1025.200,58.770,20.005,15.275,34.860,22.361,947,1030,26.565,16.263
311,242,72.583,990.934,60.770,18.837,16.357,55.982,21.633,68,1002,56.310,16.711
