 ,Area,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
44,15,111.433,390.767,13.314,5.235,3.648,27.549,5.831,109,392,30.964,4.000
45,15,838.967,568.033,16.971,8.352,2.287,135.000,8.485,836,565,135.000,2.828
46,15,1323.767,691.833,13.899,4.759,4.014,95.884,5.385,1323,689,111.801,4.000
47,16,1008.500,177.000,13.314,4.963,4.105,0.000,5.385,1006,176,158.199,4.000
48,16,159.250,491.938,13.899,5.015,4.062,152.010,5.831,157,490,149.036,4.000
49,16,409.000,556.500,13.314,4.963,4.105,90.000,5.385,408,554,111.801,4.000
50,16,878.062,934.750,13.899,5.015,4.062,117.990,5.831,877,932,120.964,4.000
51,16,591.250,991.125,13.899,4.841,4.208,14.872,5.657,589,993,45.000,4.000
52,17,391.088,407.441,15.556,6.172,3.507,140.030,6.708,388,406,153.435,4.243
53,18,42.500,196.833,14.485,5.349,4.285,0.000,5.831,40,195,149.036,4.000
54,18,287.500,649.833,14.485,5.349,4.285,0.000,5.831,285,648,149.036,4.000
55,19,585.132,5.553,15.314,5.702,4.243,124.349,6.403,583,3,128.660,4.919
56,19,1358.763,33.289,15.899,5.357,4.516,54.672,6.403,1357,36,51.340,5.000
57,19,702.079,185.816,15.314,6.119,3.953,163.124,6.708,699,184,153.435,4.000
58,19,1380.342,671.553,16.142,6.706,3.608,143.407,7.211,1377,670,146.310,4.243
59,19,1047.921,960.342,15.556,5.365,4.509,140.655,6.325,1045,959,161.565,4.950
60,20,1038.400,185.150,16.142,6.108,4.169,125.210,6.708,1037,182,116.565,4.919
61,20,217.450,692.600,14.728,5.251,4.849,153.435,5.831,216,690,120.964,5.000
62,20,1182.950,848.150,15.899,6.319,4.030,11.195,6.708,1180,850,26.565,4.000
63,21,830.214,666.262,16.728,6.287,4.253,32.542,7.071,828,669,45.000,4.919
64,22,1228.318,279.182,16.728,6.313,4.437,61.136,7.211,1226,282,56.310,4.950
65,22,721.182,892.455,16.728,5.700,4.914,144.286,6.403,719,890,128.660,5.000
66,23,1384.761,245.543,16.728,5.939,4.931,170.255,6.708,1382,244,153.435,5.000
67,23,229.804,263.978,20.142,7.929,3.693,124.252,8.602,227,261,125.538,4.828
68,23,930.848,398.891,16.728,5.993,4.886,76.534,6.708,930,402,63.435,5.000
69,23,813.413,857.935,16.728,6.029,4.857,60.572,6.708,812,861,63.435,5.000
70,23,241.239,858.674,17.314,5.863,4.995,102.656,6.708,239,856,116.565,5.000
71,24,382.917,366.083,17.556,6.130,4.985,135.000,7.071,381,363,135.000,5.657
72,25,755.900,856.140,17.899,6.354,5.010,7.835,7.211,753,858,33.690,5.000
73,25,1262.500,879.460,18.142,6.444,4.940,153.880,7.280,1259,878,164.055,5.000
74,25,144.260,968.980,18.142,7.259,4.385,42.723,7.810,141,971,39.806,4.950
75,26,1293.192,236.385,17.899,6.163,5.371,7.244,7.071,1291,239,45.000,5.000
76,26,881.577,926.462,18.142,7.134,4.640,110.452,7.616,880,923,113.199,5.000
77,27,1151.907,204.241,18.142,6.033,5.699,56.477,6.708,1151,201,116.565,6.000
78,27,813.463,443.130,18.385,6.035,5.696,155.792,7.071,810,443,171.870,6.000
79,27,1102.352,741.389,18.971,6.819,5.042,148.410,7.616,1099,740,156.801,5.657
80,27,916.093,855.241,18.142,6.033,5.699,123.523,6.708,915,852,116.565,6.000
81,27,668.685,1017.426,23.314,9.348,3.677,77.560,10.440,667,1023,73.301,4.000
82,28,772.321,151.679,19.556,6.620,5.386,153.147,7.616,769,150,156.801,6.000
83,28,144.000,555.107,18.728,7.098,5.023,131.404,7.810,142,552,129.806,5.657
84,29,819.224,125.914,18.728,6.304,5.857,119.350,7.211,817,123,123.690,6.000
85,29,1036.121,974.776,19.556,6.925,5.332,117.557,7.616,1035,971,113.199,5.814
86,29,136.776,1012.086,18.728,6.304,5.857,119.350,7.211,135,1009,123.690,6.000
87,30,537.433,332.433,19.314,7.326,5.214,85.306,7.616,536,329,113.199,5.000
88,30,420.867,561.133,18.728,6.529,5.850,135.000,7.211,419,558,123.690,6.000
89,30,414.633,848.967,20.142,7.077,5.397,139.238,7.810,412,846,129.806,6.000
90,30,815.867,1010.133,18.728,6.529,5.850,135.000,7.211,814,1007,123.690,6.000
91,31,724.242,95.694,20.385,6.899,5.721,141.853,7.616,723,92,113.199,6.261
92,31,221.952,211.403,19.556,7.007,5.633,134.148,7.810,220,208,129.806,6.000
93,31,126.984,483.597,19.556,7.519,5.249,121.088,8.062,125,480,119.745,5.814
94,31,362.081,853.565,19.556,6.636,5.948,107.023,7.280,361,850,105.945,6.000
95,32,522.438,665.719,20.142,6.963,5.852,167.004,7.616,519,664,156.801,6.000
96,33,1127.742,516.955,20.728,6.922,6.070,142.251,7.810,1125,514,129.806,6.000
97,33,274.591,801.803,20.142,6.880,6.107,10.794,7.616,271,803,23.199,6.000
98,33,227.227,817.227,20.971,7.064,5.948,134.999,7.810,225,814,129.806,6.708
99,33,385.470,970.076,19.556,7.516,5.590,152.807,8.062,382,968,150.255,6.000
100,34,1102.794,20.588,21.556,6.803,6.363,116.565,7.810,1100,18,129.806,7.000
101,34,9.088,190.000,20.971,7.601,5.695,0.000,8.246,5,189,165.964,6.000
102,34,244.147,516.647,20.728,7.529,5.750,116.853,8.602,242,513,125.538,6.000
103,34,408.912,591.824,20.142,6.913,6.262,116.565,7.810,406,589,129.806,6.000
104,34,764.500,1025.912,21.556,7.855,5.511,140.722,8.602,763,1022,125.538,6.261
105,35,518.014,11.643,27.213,9.418,4.732,78.337,10.440,518,17,73.301,6.306
106,35,286.243,141.586,21.556,7.887,5.650,124.632,8.602,284,138,125.538,6.261
107,35,1113.214,358.843,21.556,7.777,5.730,151.089,8.602,1109,357,144.462,6.000
108,35,25.443,745.929,20.728,7.316,6.091,25.252,8.062,22,748,29.745,6.000
109,37,1167.500,319.500,20.971,6.864,6.864,0.000,7.616,1166,316,113.199,7.000
110,37,409.041,679.986,22.142,7.990,5.896,103.102,8.602,406,677,125.538,6.000
111,38,442.605,305.632,24.728,10.511,4.603,168.856,10.770,438,303,158.199,5.000
112,38,261.263,1010.658,21.556,8.367,5.782,137.514,9.220,258,1007,130.601,6.364
113,40,332.725,995.000,22.142,8.107,6.282,98.949,8.944,330,991,116.565,6.000
114,41,1045.817,141.646,22.971,8.146,6.409,108.269,8.944,1043,138,116.565,7.000
115,41,490.402,220.427,22.971,8.137,6.415,124.665,8.944,489,216,116.565,7.000
116,41,1194.354,659.232,25.799,10.390,5.024,54.041,10.817,1191,664,56.310,5.890
117,41,570.402,868.939,22.971,8.453,6.176,49.755,9.220,567,872,40.601,7.000
118,42,1309.333,250.548,22.728,7.484,7.145,143.616,8.602,1306,248,144.462,7.000
119,42,177.119,940.405,22.971,7.768,6.884,165.381,8.544,173,939,159.444,7.000
120,43,682.221,374.895,23.799,8.081,6.775,159.342,8.944,678,373,153.435,7.589
121,44,823.045,433.886,24.385,9.826,5.701,174.382,10.198,818,433,168.690,6.000
122,44,1160.705,569.023,23.556,8.211,6.823,114.849,8.944,1159,565,116.565,7.000
123,44,1328.364,774.068,24.385,8.376,6.689,161.873,9.487,1324,772,161.565,7.000
124,45,828.389,831.789,23.799,7.905,7.248,18.205,8.944,824,833,26.565,7.778
125,47,607.181,206.926,24.971,7.874,7.600,23.314,8.602,604,204,144.462,8.000
126,48,1177.000,297.417,24.142,8.415,7.263,163.539,9.220,1174,294,130.601,7.000
127,49,638.929,250.969,24.971,8.243,7.569,36.418,8.944,635,253,26.565,8.000
128,49,1255.480,596.092,26.142,9.386,6.647,5.612,9.849,1251,598,23.962,7.000
129,49,260.582,917.133,25.556,8.218,7.591,60.072,9.220,257,920,40.601,8.000
130,50,963.840,495.220,25.556,8.544,7.451,54.884,9.434,961,499,57.995,8.000
131,50,14.560,692.240,25.799,8.554,7.442,141.682,9.487,10,691,161.565,8.000
132,51,1285.931,193.618,26.142,8.201,7.918,137.344,9.220,1283,190,130.601,8.000
133,51,1229.637,335.853,26.385,9.792,6.631,147.656,10.630,1226,332,138.814,7.155
134,51,985.912,654.186,24.971,9.266,7.008,135.810,10.000,983,650,126.870,7.778
135,51,689.814,951.284,24.971,8.279,7.844,28.552,9.220,686,954,40.601,8.000
136,52,1043.750,565.038,25.799,8.609,7.691,148.710,9.487,1039,564,161.565,8.000
137,54,479.926,61.130,26.971,10.371,6.630,11.958,10.770,475,63,21.801,7.000
138,54,427.759,858.630,25.799,8.653,7.946,106.780,9.487,426,854,108.435,8.000
139,54,369.889,919.685,26.385,9.527,7.217,60.675,10.296,367,924,60.945,7.778
140,55,955.536,357.900,26.142,9.289,7.538,98.513,10.296,954,353,119.055,7.000
141,56,464.339,6.036,31.213,12.400,5.750,158.507,13.000,458,4,157.380,6.499
142,57,313.868,76.939,26.971,9.306,7.798,150.871,10.000,311,73,126.870,8.000
143,57,106.307,415.851,28.385,11.007,6.594,116.946,11.662,103,411,120.964,7.155
144,57,843.342,513.079,30.385,12.099,5.999,176.558,12.369,837,513,165.964,6.000
145,59,537.720,857.381,28.385,9.014,8.334,93.293,9.899,534,854,135.000,8.944
146,60,680.367,415.767,27.799,9.073,8.420,120.737,10.000,677,412,126.870,8.944
147,60,1127.100,693.617,27.556,9.584,7.971,109.449,10.296,1125,689,119.055,8.000
148,60,882.817,863.567,28.627,10.048,7.603,155.039,10.817,879,860,146.310,8.485
149,61,444.516,24.648,34.284,11.086,7.006,173.110,12.369,438,25,165.964,8.503
150,61,671.566,221.582,36.870,12.896,6.023,95.705,14.560,669,214,105.945,7.000
151,61,70.484,535.418,27.799,9.080,8.554,145.058,10.000,66,533,143.130,9.000
152,63,734.865,62.865,29.456,10.276,7.806,139.752,10.817,732,58,123.690,8.485
153,64,679.922,287.266,28.971,9.081,8.973,85.158,10.000,676,284,126.870,9.000
154,65,1060.315,145.962,29.799,9.505,8.707,68.657,10.630,1057,150,48.814,9.000
155,67,1098.231,769.396,29.799,9.539,8.943,8.521,10.440,1093,771,16.699,9.000
156,68,851.574,535.412,34.385,12.520,6.915,135.183,14.213,846,531,140.711,8.404
157,68,350.441,583.779,31.213,12.136,7.134,133.779,12.806,346,579,128.660,8.321
158,69,1196.297,450.239,29.799,9.790,8.974,94.593,10.630,1193,446,131.186,9.000
159,70,687.457,259.329,30.627,11.292,7.893,54.285,12.083,685,265,65.556,8.485
160,73,1251.349,580.774,31.556,11.281,8.239,94.138,12.083,1250,575,114.444,8.000
161,74,1072.068,869.054,31.213,10.204,9.233,152.088,11.402,1067,866,142.125,9.839
162,74,225.743,929.378,31.213,9.923,9.495,107.364,10.817,224,924,123.690,9.899
163,74,1065.081,957.622,31.213,10.115,9.315,10.615,10.817,1061,954,146.310,9.839
164,75,850.620,525.487,31.799,10.131,9.426,109.798,11.402,847,521,127.875,10.000
165,75,323.167,969.967,32.627,12.700,7.519,116.611,13.038,320,964,122.471,8.050
166,76,92.303,368.513,32.385,11.314,8.553,93.512,11.705,90,363,109.983,9.000
167,76,666.579,775.671,31.213,10.346,9.353,42.342,11.402,662,779,37.875,9.899
168,77,272.617,242.006,31.213,10.190,9.622,37.265,11.180,268,245,26.565,10.000
169,77,399.877,869.994,32.042,10.280,9.537,160.697,11.402,395,868,164.745,10.000
170,77,364.526,1006.890,32.385,11.169,8.778,91.265,12.083,362,1001,114.444,9.000
171,78,426.308,443.808,33.556,11.501,8.635,120.337,13.454,422,439,131.987,9.000
172,79,1315.323,784.196,32.385,10.719,9.384,118.591,11.662,1313,779,120.964,9.839
173,79,926.778,973.943,31.799,10.806,9.308,135.833,12.042,922,970,138.366,9.899
174,80,711.425,277.250,33.799,12.477,8.163,39.645,13.454,706,281,41.987,9.192
175,81,177.315,412.846,32.627,10.797,9.552,168.606,11.402,173,409,142.125,10.000
176,81,1172.512,850.488,33.213,11.390,9.055,4.615,12.649,1167,852,18.435,9.000
177,81,150.438,858.981,32.042,10.534,9.791,159.503,11.402,145,857,164.745,10.000
178,82,333.354,146.037,32.385,10.871,9.604,135.818,12.042,329,142,131.634,10.000
179,83,1229.572,859.271,32.385,11.172,9.459,137.892,12.207,1226,854,124.992,10.000
180,86,115.140,216.407,33.213,10.874,10.070,102.310,11.705,113,211,109.983,10.000
181,86,1265.849,351.988,33.799,11.111,9.855,151.444,12.207,1261,348,145.008,10.000
182,86,1238.593,444.302,33.213,10.975,9.977,167.763,11.705,1233,443,160.017,10.000
183,87,1084.776,952.362,33.799,11.243,9.852,58.801,12.207,1082,958,55.008,10.000
184,88,941.591,522.307,33.213,11.221,9.986,178.605,12.083,936,525,24.444,10.000
185,89,1312.320,461.949,33.799,11.049,10.256,5.950,11.705,1307,460,160.017,10.000
186,89,991.433,742.534,34.042,11.153,10.160,139.013,12.083,989,737,114.444,10.733
187,91,642.236,412.599,34.627,11.712,9.893,131.645,12.806,638,408,128.660,10.607
188,92,1034.304,708.609,34.627,11.843,9.891,136.579,12.806,1029,705,141.340,10.607
189,93,752.435,472.403,34.627,11.253,10.523,141.653,12.207,748,468,145.008,11.000
190,93,378.446,997.210,34.971,12.249,9.667,150.049,13.454,374,992,131.987,10.000
191,95,552.268,636.426,35.213,11.414,10.598,179.271,12.530,547,633,151.390,11.000
192,97,342.345,774.572,35.213,11.270,10.959,133.768,12.207,338,770,124.992,11.000
193,97,109.974,1018.552,36.042,11.807,10.460,18.455,12.369,104,1017,165.964,10.733
194,103,1162.238,507.053,36.042,12.157,10.787,122.019,13.038,1158,502,122.471,11.000
195,104,996.327,884.029,36.627,12.268,10.794,111.957,13.416,993,878,116.565,11.000
196,105,588.795,46.900,40.284,13.769,9.709,166.645,15.297,581,44,168.690,10.817
197,106,1253.594,200.755,37.456,12.164,11.096,142.470,13.038,1248,197,147.529,11.628
198,106,362.802,994.160,37.213,12.903,10.460,142.569,14.213,357,989,129.289,11.000
199,106,1028.745,1027.962,36.870,11.753,11.483,133.141,12.649,1026,1022,108.435,12.000
200,108,1312.898,355.352,37.213,12.194,11.277,165.560,13.038,1309,350,122.471,11.000
201,109,63.757,405.124,37.456,12.002,11.563,136.301,13.038,58,402,147.529,12.000
202,109,1172.904,663.078,40.870,15.102,9.190,156.386,15.232,1166,660,156.801,9.803
203,110,1196.418,555.536,37.799,12.105,11.570,5.675,13.038,1191,552,147.529,11.000
204,112,381.455,918.268,40.870,13.974,10.205,5.021,15.297,374,915,168.690,11.000
205,113,700.013,11.615,38.627,12.443,11.563,143.228,13.601,694,8,143.973,12.000
206,113,163.049,660.367,38.870,12.106,11.885,61.845,13.153,162,654,98.746,12.000
207,114,387.132,190.868,38.627,12.916,11.238,134.996,14.142,382,186,135.000,12.000
208,115,558.587,232.404,43.113,16.667,8.785,137.828,17.205,552,228,144.462,9.899
209,116,104.612,377.793,40.042,12.695,11.634,111.854,14.213,101,372,129.289,12.000
210,116,538.759,391.966,40.870,12.635,11.689,93.685,13.601,536,398,53.973,12.854
211,118,1371.186,1008.780,39.456,12.755,11.779,153.963,13.601,1366,1004,143.973,12.000
212,119,700.441,268.231,44.284,15.187,9.976,128.533,17.029,695,261,130.236,11.180
213,121,554.847,555.252,40.042,12.728,12.104,13.876,13.601,548,557,17.103,12.000
214,122,188.410,341.943,40.042,13.344,11.641,141.718,14.213,183,337,129.289,12.000
215,124,92.516,561.532,40.870,12.997,12.147,115.402,13.928,90,555,111.038,12.522
216,124,122.234,970.379,40.870,13.284,11.885,133.034,14.422,118,964,123.690,12.522
217,127,308.098,832.610,40.627,13.244,12.210,105.024,14.213,304,827,129.289,12.000
218,128,377.656,62.875,40.627,13.390,12.171,17.644,14.422,372,67,33.690,12.000
219,129,1337.655,80.787,40.870,13.129,12.510,127.474,13.928,1336,74,111.038,12.969
220,131,1233.363,356.355,44.385,14.746,11.311,114.499,17.205,1228,349,125.538,11.000
221,131,235.836,573.027,41.456,13.772,12.111,143.046,14.765,229,570,151.699,12.728
222,133,448.876,7.297,42.870,15.616,10.844,0.742,16.279,441,8,10.620,11.000
223,133,130.673,639.455,41.456,13.398,12.640,151.736,14.765,124,636,151.699,13.000
224,135,1236.641,471.033,42.042,13.814,12.443,175.890,14.560,1230,468,164.055,12.000
225,138,1145.232,693.580,45.355,16.575,10.601,51.487,17.088,1142,701,69.444,11.280
226,138,719.514,764.275,42.042,14.007,12.544,131.589,15.264,715,758,121.608,13.000
227,139,351.284,8.406,47.698,17.714,9.991,17.450,19.313,342,12,21.251,11.142
228,139,85.486,418.442,47.456,18.514,9.559,171.067,18.682,77,415,164.476,10.186
229,139,1178.716,433.550,42.042,13.715,12.904,31.668,15.000,1172,437,36.870,13.000
230,139,1262.601,584.011,44.627,15.061,11.751,155.257,16.401,1256,578,142.431,12.442
231,139,682.860,702.450,42.870,13.860,12.769,110.148,14.866,678,697,132.274,13.000
232,140,340.021,20.029,45.698,15.229,11.705,36.552,17.000,333,24,28.072,12.969
233,140,133.964,722.936,43.113,14.057,12.681,134.683,14.866,127,720,160.346,12.728
234,141,1263.862,572.011,50.770,19.555,9.181,142.744,21.260,1255,566,138.814,10.607
235,142,73.275,455.007,43.799,14.690,12.308,97.290,15.811,68,448,124.695,12.000
236,144,8.604,652.243,44.284,14.143,12.964,125.582,15.264,3,647,148.392,13.416
237,146,892.219,914.705,51.113,16.417,11.323,32.145,19.209,887,921,38.660,12.969
238,148,162.682,1030.486,44.284,14.457,13.035,116.888,15.811,161,1023,108.435,13.000
239,151,41.844,413.202,45.698,14.927,12.880,120.347,15.811,39,406,108.435,13.598
240,151,1078.255,704.672,48.042,15.555,12.360,14.869,17.029,1071,711,40.236,12.736
241,152,249.026,71.789,48.527,16.882,11.464,153.142,17.804,242,67,141.843,12.343
242,152,1164.493,941.724,44.042,14.536,13.314,116.560,15.811,1160,935,124.695,13.000
243,155,484.952,82.352,47.113,15.787,12.501,27.190,16.971,481,90,45.000,13.416
244,155,761.087,447.629,44.870,14.410,13.695,144.862,15.264,757,441,121.608,14.000
245,156,182.462,703.622,53.113,20.508,9.685,161.588,21.024,173,699,154.654,11.877
246,158,1368.962,569.222,45.698,14.543,13.833,118.387,16.155,1367,561,111.801,14.000
247,159,445.626,120.041,49.113,17.447,11.603,75.108,18.028,443,129,70.560,12.969
248,159,1224.274,135.789,46.284,14.729,13.745,152.461,15.811,1218,131,145.305,14.000
249,161,268.382,118.065,46.527,15.416,13.297,170.295,16.492,260,120,14.036,13.825
250,162,684.938,213.753,60.426,24.025,8.586,125.864,25.554,677,202,120.579,10.056
251,165,696.276,51.955,46.284,14.919,14.082,152.986,15.811,690,47,145.305,14.000
252,169,663.713,259.210,56.527,21.333,10.087,138.618,22.804,656,249,127.875,11.700
253,171,543.646,501.453,47.113,15.297,14.233,143.757,16.155,536,499,158.199,14.758
254,173,230.812,243.118,48.284,16.149,13.640,165.079,17.205,224,238,144.462,14.000
255,173,718.442,675.448,48.284,16.269,13.539,116.426,17.205,713,669,125.538,14.000
256,173,867.194,915.413,51.941,17.375,12.677,117.961,18.601,861,910,143.746,13.615
257,174,956.500,147.966,52.284,16.499,13.427,22.677,18.385,947,150,22.380,14.977
258,175,340.151,259.363,48.284,15.872,14.038,131.529,16.643,336,252,122.735,14.758
259,180,651.661,268.994,49.698,15.281,14.998,38.078,16.971,646,275,45.000,15.000
260,180,909.078,536.533,48.527,15.762,14.540,149.113,16.492,901,535,165.964,14.849
261,181,1235.660,882.312,48.527,15.838,14.551,120.118,16.763,1234,874,107.354,14.849
262,186,282.419,926.930,49.698,15.863,14.929,120.244,16.763,280,919,107.354,15.000
263,187,332.184,945.880,54.770,20.865,11.411,119.061,21.954,325,937,120.069,12.965
264,188,991.601,425.543,52.527,19.577,12.227,16.606,19.925,982,429,17.526,12.875
265,189,705.796,315.103,50.527,16.958,14.190,157.455,17.720,697,313,163.610,14.758
266,190,582.689,215.953,50.770,16.438,14.717,151.011,17.720,574,215,163.610,15.532
267,192,651.229,443.240,49.698,16.039,15.242,97.217,16.763,649,435,107.354,15.000
268,192,623.661,808.734,50.284,16.289,15.007,108.512,17.205,618,802,125.538,15.000
269,193,303.883,946.780,50.870,16.483,14.908,137.130,17.804,298,940,128.157,15.000
270,198,1373.253,433.530,57.113,20.388,12.365,109.906,22.361,1368,422,116.565,14.000
271,199,1173.942,757.631,51.113,16.212,15.629,169.281,17.493,1167,752,149.036,16.000
272,201,1148.192,849.913,51.698,16.737,15.291,145.321,17.804,1141,845,141.843,15.652
273,205,895.227,736.100,51.698,16.815,15.522,127.559,18.028,890,729,123.690,16.000
274,206,692.854,327.578,51.941,17.458,15.024,127.657,18.385,689,319,112.380,15.556
275,206,117.447,379.374,59.698,21.566,12.162,89.740,21.840,115,390,74.055,13.000
276,207,208.196,265.481,62.426,22.340,11.798,51.402,23.431,201,273,39.806,14.120
277,208,1133.812,673.880,60.770,23.329,11.352,44.630,24.839,1125,681,40.101,13.435
278,208,518.433,786.077,53.698,16.494,16.057,23.753,17.804,510,782,141.843,16.000
279,209,59.586,451.160,53.456,17.933,14.839,137.252,19.849,54,444,130.914,15.652
280,209,1170.658,647.026,53.941,18.340,14.510,130.006,19.209,1163,641,141.340,14.849
281,210,481.105,9.948,60.527,19.567,13.665,179.703,21.587,471,5,166.608,15.000
282,221,458.672,30.749,59.698,18.086,15.558,52.258,21.932,454,41,65.772,16.000
283,227,676.773,241.685,61.213,19.068,15.158,89.819,21.633,670,234,123.690,15.000
284,229,1381.352,385.234,55.113,18.201,16.019,76.021,19.313,1378,394,68.749,16.000
285,229,673.303,981.500,56.042,19.575,14.895,87.504,20.591,670,991,60.945,14.000
286,235,257.177,621.313,55.941,17.700,16.904,149.536,18.601,251,614,126.254,17.000
287,236,263.953,472.504,56.527,18.159,16.548,146.487,19.209,256,467,141.340,17.000
288,238,33.164,986.382,57.598,19.280,15.717,5.079,20.616,23,989,14.036,16.895
289,239,1218.123,662.165,56.184,18.810,16.178,108.194,20.248,1214,653,110.225,16.971
290,241,1280.782,698.629,60.527,20.320,15.101,94.882,21.190,1276,709,70.710,16.440
291,246,497.549,62.138,67.113,20.530,15.256,172.363,23.022,490,56,145.620,15.000
292,248,866.919,522.907,57.941,20.264,15.582,105.426,20.881,863,513,106.699,16.000
293,269,693.935,238.314,61.598,20.065,17.070,106.125,21.378,693,228,100.784,18.000
294,273,712.438,997.090,65.113,20.768,16.737,83.671,23.409,710,1009,70.017,17.000
295,282,81.539,386.851,72.669,23.133,15.521,151.287,25.000,73,377,143.130,17.140
296,287,757.552,40.733,61.941,19.529,18.711,134.942,20.616,751,33,129.094,19.000
297,290,1167.962,673.848,85.841,30.578,12.075,170.326,32.696,1153,669,156.571,13.583
298,291,1323.091,186.689,62.527,19.906,18.613,147.586,21.401,1315,179,142.595,19.000
299,291,708.500,837.710,62.184,20.601,17.985,1.366,21.587,698,834,166.608,18.000
300,293,1222.148,687.732,69.841,21.949,16.997,159.471,26.000,1211,680,157.380,18.336
301,298,924.956,631.829,63.598,19.715,19.245,122.795,21.095,919,623,121.430,19.677
302,300,319.650,987.777,69.598,22.056,17.318,96.105,24.331,316,998,80.538,18.384
303,301,358.809,36.487,70.184,25.244,15.182,112.082,26.926,351,26,121.329,16.840
304,306,1353.490,558.791,67.598,23.325,16.704,175.964,24.739,1343,554,165.964,18.000
305,308,263.951,440.143,64.527,20.264,19.353,177.482,21.260,257,432,131.186,19.000
306,312,1035.958,271.872,67.941,23.264,17.076,134.202,25.000,1028,261,126.870,19.036
307,314,1064.908,260.242,64.770,20.619,19.390,144.265,21.633,1056,254,146.310,20.000
308,318,814.956,626.626,65.012,21.520,18.815,132.046,22.472,806,620,147.724,19.092
309,318,354.443,948.365,75.255,24.751,16.358,40.106,26.907,345,956,41.987,18.269
310,319,856.390,556.704,65.598,20.291,20.017,96.028,21.587,854,546,103.392,20.000
311,322,408.578,17.019,66.184,21.728,18.868,94.657,22.804,405,28,74.745,19.000
